"Date","VKOSPI_Close","VKOSPI_Change"
2017-01-05,11.12,2.02
2017-01-06,11,-1.08
2017-01-09,11.13,1.18
2017-01-10,10.97,-1.44
2017-01-11,11.39,3.83
2017-01-12,12.03,5.62
2017-01-13,10.96,-8.89
2017-01-16,11.8,7.66
2017-01-17,11.81,0.08
2017-01-18,12.25,3.73
2017-01-19,12.56,2.53
2017-01-20,12.72,1.27
2017-01-23,12.91,1.49
2017-01-24,12.49,-3.25
2017-01-25,12.12,-2.96
2017-01-26,11.59,-4.37
2017-01-31,12.53,8.11
2017-02-01,12.1,-3.43
2017-02-02,12.21,0.91
2017-02-03,11.93,-2.29
2017-02-06,11.96,0.25
2017-02-07,11.71,-2.09
2017-02-08,11.31,-3.42
2017-02-09,10.92,-3.45
2017-02-10,10.39,-4.85
2017-02-13,10.49,0.96
2017-02-14,10.47,-0.19
2017-02-15,10.19,-2.67
2017-02-16,10.14,-0.49
2017-02-17,10.02,-1.18
2017-02-20,10.17,1.5
2017-02-21,10,-1.67
2017-02-22,9.72,-2.8
2017-02-23,9.79,0.72
2017-02-24,10.19,4.09
2017-02-27,10.62,4.22
2017-02-28,10.64,0.19
2017-03-02,10.55,-0.85
2017-03-03,10.97,3.98
2017-03-06,11.28,2.83
2017-03-07,11.19,-0.8
2017-03-08,11.3,0.98
2017-03-09,11.96,5.84
2017-03-10,10.67,-10.79
2017-03-13,10.7,0.28
2017-03-14,11.11,3.83
2017-03-15,11.38,2.43
2017-03-16,11.27,-0.97
2017-03-17,11.25,-0.18
2017-03-20,11.74,4.36
2017-03-21,12.64,7.67
2017-03-22,13.16,4.11
2017-03-23,12.75,-3.12
2017-03-24,12.36,-3.06
2017-03-27,12.97,4.94
2017-03-28,12.25,-5.55
2017-03-29,11.55,-5.71
2017-03-30,11.2,-3.03
2017-03-31,11.06,-1.25
2017-04-03,11.01,-0.45
2017-04-04,10.94,-0.64
2017-04-05,11.1,1.46
2017-04-06,11.82,6.49
2017-04-07,12.63,6.85
2017-04-10,14.77,16.94
2017-04-11,16.68,12.93
2017-04-12,15.75,-5.58
2017-04-13,14.53,-7.75
2017-04-14,16.4,12.87
2017-04-17,15.81,-3.6
2017-04-18,15.38,-2.72
2017-04-19,14.87,-3.32
2017-04-20,13.3,-10.56
2017-04-21,12.89,-3.08
2017-04-24,12.77,-0.93
2017-04-25,12.02,-5.87
2017-04-26,12.18,1.33
2017-04-27,11.82,-2.96
2017-04-28,12.27,3.81
2017-05-02,13.18,7.42
2017-05-04,13.77,4.48
2017-05-08,15.74,14.31
2017-05-10,16.15,2.6
2017-05-11,14.72,-8.85
2017-05-12,12.32,-16.3
2017-05-15,12.89,4.63
2017-05-16,12.51,-2.95
2017-05-17,12.83,2.56
2017-05-18,13.18,2.73
2017-05-19,12.88,-2.28
2017-05-22,12.79,-0.7
2017-05-23,12.88,0.7
2017-05-24,12.95,0.54
2017-05-25,13.56,4.71
2017-05-26,13.51,-0.37
2017-05-29,14.02,3.77
2017-05-30,13.6,-3
2017-05-31,13.18,-3.09
2017-06-01,12.77,-3.11
2017-06-02,12.68,-0.7
2017-06-05,12.97,2.29
2017-06-07,12.89,-0.62
2017-06-08,12.12,-5.97
2017-06-09,11.43,-5.69
2017-06-12,12.09,5.77
2017-06-13,11.54,-4.55
2017-06-14,11.63,0.78
2017-06-15,11.71,0.69
2017-06-16,11.46,-2.13
2017-06-19,11.74,2.44
2017-06-20,11.71,-0.26
2017-06-21,11.63,-0.68
2017-06-22,11.18,-3.87
2017-06-23,11.31,1.16
2017-06-26,11.87,4.95
2017-06-27,11.74,-1.1
2017-06-28,11.98,2.04
2017-06-29,11.65,-2.75
2017-06-30,12,3
2017-07-03,12.3,2.5
2017-07-04,14.03,14.07
2017-07-05,13.18,-6.06
2017-07-06,12.99,-1.44
2017-07-07,12.97,-0.15
2017-07-10,12.55,-3.24
2017-07-11,12.09,-3.67
2017-07-12,11.73,-2.98
2017-07-13,10.93,-6.82
2017-07-14,10.43,-4.57
2017-07-17,10.78,3.36
2017-07-18,10.74,-0.37
2017-07-19,10.62,-1.12
2017-07-20,10.39,-2.17
2017-07-21,9.82,-5.49
2017-07-24,10.06,2.44
2017-07-25,10.36,2.98
2017-07-26,10.52,1.54
2017-07-27,10.38,-1.33
2017-07-28,12.93,24.57
2017-07-31,12.79,-1.08
2017-08-01,11.66,-8.84
2017-08-02,11.41,-2.14
2017-08-03,13.48,18.14
2017-08-04,12.78,-5.19
2017-08-07,12.62,-1.25
2017-08-08,12.54,-0.63
2017-08-09,15.7,25.2
2017-08-10,16.55,5.41
2017-08-11,18.96,14.56
2017-08-14,16.75,-11.66
2017-08-16,14.09,-15.88
2017-08-17,12.19,-13.48
2017-08-18,13.1,7.47
2017-08-21,13.41,2.37
2017-08-22,12.65,-5.67
2017-08-23,12.61,-0.32
2017-08-24,12.17,-3.49
2017-08-25,12.18,0.08
2017-08-28,13.05,7.14
2017-08-29,13.72,5.13
2017-08-30,12.94,-5.69
2017-08-31,13.64,5.41
2017-09-01,13.36,-2.05
2017-09-04,15.23,14
2017-09-05,16.12,5.84
2017-09-06,16.29,1.05
2017-09-07,14.66,-10.01
2017-09-08,14.99,2.25
2017-09-11,13.89,-7.34
2017-09-12,13.46,-3.1
2017-09-13,13.4,-0.45
2017-09-14,11.53,-13.96
2017-09-15,11.12,-3.56
2017-09-18,11.34,1.98
2017-09-19,11.34,0
2017-09-20,11.69,3.09
2017-09-21,11.56,-1.11
2017-09-22,12.32,6.57
2017-09-25,12.36,0.32
2017-09-26,12.65,2.35
2017-09-27,12.37,-2.21
2017-09-28,12.65,2.26
2017-09-29,13.41,6.01
2017-10-10,13.86,3.36
2017-10-11,13.2,-4.76
2017-10-12,12.18,-7.73
2017-10-13,11.46,-5.91
2017-10-16,11.92,4.01
2017-10-17,12,0.67
2017-10-18,12.08,0.67
2017-10-19,12.4,2.65
2017-10-20,11.93,-3.79
2017-10-23,12.23,2.51
2017-10-24,12.29,0.49
2017-10-25,12.37,0.65
2017-10-26,12.57,1.62
2017-10-27,12.21,-2.86
2017-10-30,12.39,1.47
2017-10-31,12.06,-2.66
2017-11-01,12.69,5.22
2017-11-02,12.99,2.36
2017-11-03,13.09,0.77
2017-11-06,13.79,5.35
2017-11-07,13.92,0.94
2017-11-08,13.22,-5.03
2017-11-09,11.97,-9.46
2017-11-10,11.11,-7.18
2017-11-13,11.81,6.3
2017-11-14,11.64,-1.44
2017-11-15,12.03,3.35
2017-11-16,11.33,-5.82
2017-11-17,11.29,-0.35
2017-11-20,11.79,4.43
2017-11-21,11.53,-2.21
2017-11-22,11.47,-0.52
2017-11-23,11.5,0.26
2017-11-24,11.49,-0.09
2017-11-27,12.43,8.18
2017-11-28,12,-3.46
2017-11-29,12.23,1.92
2017-11-30,13.2,7.93
2017-12-01,13.26,0.45
2017-12-04,13.23,-0.23
2017-12-05,12.98,-1.89
2017-12-06,13.58,4.62
2017-12-07,13.66,0.59
2017-12-08,13.04,-4.54
2017-12-11,12.46,-4.45
2017-12-12,12.16,-2.41
2017-12-13,11.18,-8.06
2017-12-14,11.76,5.19
2017-12-15,11.06,-5.95
2017-12-18,11.4,3.07
2017-12-19,11.75,3.07
2017-12-20,11.87,1.02
2017-12-21,12.72,7.16
2017-12-22,11.92,-6.29
2017-12-26,12.93,8.47
2017-12-27,12.9,-0.23
2017-12-28,12.06,-6.51
2018-01-02,12.66,4.98
2018-01-03,12.64,-0.16
2018-01-04,12.22,-3.32
2018-01-05,11.92,-2.45
2018-01-08,12.31,3.27
2018-01-09,12.03,-2.27
2018-01-10,12.12,0.75
2018-01-11,11.19,-7.67
2018-01-12,11,-1.7
2018-01-15,11.78,7.09
2018-01-16,11.81,0.25
2018-01-17,12.21,3.39
2018-01-18,12.53,2.62
2018-01-19,12.67,1.12
2018-01-22,13.09,3.31
2018-01-23,12.75,-2.6
2018-01-24,12.76,0.08
2018-01-25,12.48,-2.19
2018-01-26,12.52,0.32
2018-01-29,13.42,7.19
2018-01-30,14.23,6.04
2018-01-31,14.54,2.18
2018-02-01,13.98,-3.85
2018-02-02,14.34,2.58
2018-02-05,16.24,13.25
2018-02-06,22.61,39.22
2018-02-07,23.04,1.9
2018-02-08,18.21,-20.96
2018-02-09,23.73,30.31
2018-02-12,21.67,-8.68
2018-02-13,20.14,-7.06
2018-02-14,18.52,-8.04
2018-02-19,16.66,-10.04
2018-02-20,17.1,2.64
2018-02-21,16.56,-3.16
2018-02-22,16.85,1.75
2018-02-23,15.49,-8.07
2018-02-26,15.11,-2.45
2018-02-27,14.53,-3.84
2018-02-28,15.55,7.02
2018-03-02,17.39,11.83
2018-03-05,18.69,7.48
2018-03-06,16.67,-10.81
2018-03-07,17.6,5.58
2018-03-08,15.49,-11.99
2018-03-09,14.8,-4.45
2018-03-12,15.13,2.23
2018-03-13,15.05,-0.53
2018-03-14,15.16,0.73
2018-03-15,15.52,2.37
2018-03-16,15.52,0
2018-03-19,16.3,5.03
2018-03-20,16.47,1.04
2018-03-21,16.73,1.58
2018-03-22,16.24,-2.93
2018-03-23,20.21,24.45
2018-03-26,19.29,-4.55
2018-03-27,18.16,-5.86
2018-03-28,19.81,9.09
2018-03-29,18.94,-4.39
2018-03-30,17.54,-7.39
2018-04-02,18.3,4.33
2018-04-03,18.61,1.69
2018-04-04,18.86,1.34
2018-04-05,17.03,-9.7
2018-04-06,17.35,1.88
2018-04-09,16.5,-4.9
2018-04-10,15.11,-8.42
2018-04-11,15.65,3.57
2018-04-12,15.24,-2.62
2018-04-13,13.81,-9.38
2018-04-16,13.91,0.72
2018-04-17,13.35,-4.03
2018-04-18,12.92,-3.22
2018-04-19,12.6,-2.48
2018-04-20,12.91,2.46
2018-04-23,13.58,5.19
2018-04-24,14.3,5.3
2018-04-25,14.86,3.92
2018-04-26,14.57,-1.95
2018-04-27,14.05,-3.57
2018-04-30,13.59,-3.27
2018-05-02,13.63,0.29
2018-05-03,13.66,0.22
2018-05-04,13.31,-2.56
2018-05-08,13.39,0.6
2018-05-09,12.73,-4.93
2018-05-10,11.95,-6.13
2018-05-11,11.25,-5.86
2018-05-14,11.71,4.09
2018-05-15,12.8,9.31
2018-05-16,12.69,-0.86
2018-05-17,13.09,3.15
2018-05-18,12.69,-3.06
2018-05-21,12.94,1.97
2018-05-23,12.82,-0.93
2018-05-24,12.84,0.16
2018-05-25,12.5,-2.65
2018-05-28,12.55,0.4
2018-05-29,12.93,3.03
2018-05-30,15.52,20.03
2018-05-31,14.55,-6.25
2018-06-01,13.18,-9.42
2018-06-04,12.67,-3.87
2018-06-05,12.51,-1.26
2018-06-07,12.35,-1.28
2018-06-08,12.96,4.94
2018-06-11,13.25,2.24
2018-06-12,12.81,-3.32
2018-06-14,13.18,2.89
2018-06-15,13.65,3.57
2018-06-18,15.09,10.55
2018-06-19,16.74,10.93
2018-06-20,15.38,-8.12
2018-06-21,15.85,3.06
2018-06-22,15.17,-4.29
2018-06-25,15.48,2.04
2018-06-26,15.74,1.68
2018-06-27,16.08,2.16
2018-06-28,16.7,3.86
2018-06-29,16.04,-3.95
2018-07-02,18.34,14.34
2018-07-03,17.76,-3.16
2018-07-04,17.49,-1.52
2018-07-05,17.34,-0.86
2018-07-06,16.28,-6.11
2018-07-09,14.81,-9.03
2018-07-10,13.89,-6.21
2018-07-11,14.83,6.77
2018-07-12,14.11,-4.86
2018-07-13,13.06,-7.44
2018-07-16,13.57,3.91
2018-07-17,13.8,1.69
2018-07-18,14,1.45
2018-07-19,14.27,1.93
2018-07-20,13.93,-2.38
2018-07-23,14.66,5.24
2018-07-24,14.09,-3.89
2018-07-25,13.89,-1.42
2018-07-26,13.17,-5.18
2018-07-27,12.67,-3.8
2018-07-30,13.2,4.18
2018-07-31,13.05,-1.14
2018-08-01,12.51,-4.14
2018-08-02,13.47,7.67
2018-08-03,12.4,-7.94
2018-08-06,12.49,0.73
2018-08-07,12.04,-3.6
2018-08-08,12.02,-0.17
2018-08-09,11.44,-4.83
2018-08-10,12.14,6.12
2018-08-13,14.21,17.05
2018-08-14,13.13,-7.6
2018-08-16,14.32,9.06
2018-08-17,13.79,-3.7
2018-08-20,13.64,-1.09
2018-08-21,12.43,-8.87
2018-08-22,12.29,-1.13
2018-08-23,12.01,-2.28
2018-08-24,11.61,-3.33
2018-08-27,11.74,1.12
2018-08-28,11.66,-0.68
2018-08-29,11.38,-2.4
2018-08-30,11.43,0.44
2018-08-31,11.64,1.84
2018-09-03,11.99,3.01
2018-09-04,11.63,-3
2018-09-05,12.6,8.34
2018-09-06,12.44,-1.27
2018-09-07,12.72,2.25
2018-09-10,12.56,-1.26
2018-09-11,12.29,-2.15
2018-09-12,12.01,-2.28
2018-09-13,11.51,-4.16
2018-09-14,10.66,-7.38
2018-09-17,11.56,8.44
2018-09-18,11.62,0.52
2018-09-19,11.42,-1.72
2018-09-20,10.97,-3.94
2018-09-21,11.09,1.09
2018-09-27,11.35,2.34
2018-09-28,11.24,-0.97
2018-10-01,11.6,3.2
2018-10-02,11.81,1.81
2018-10-04,12.93,9.48
2018-10-05,13.06,1.01
2018-10-08,14.01,7.27
2018-10-10,14.72,5.07
2018-10-11,19.49,32.4
2018-10-12,17.18,-11.85
2018-10-15,18.4,7.1
2018-10-16,18.05,-1.9
2018-10-17,16.08,-10.91
2018-10-18,16.4,1.99
2018-10-19,15.96,-2.68
2018-10-22,16.24,1.75
2018-10-23,19.04,17.24
2018-10-24,18.93,-0.58
2018-10-25,20.68,9.24
2018-10-26,22.42,8.41
2018-10-29,23.03,2.72
2018-10-30,21.91,-4.86
2018-10-31,20.49,-6.48
2018-11-01,19.7,-3.86
2018-11-02,18.11,-8.07
2018-11-05,19.73,8.95
2018-11-06,19.89,0.81
2018-11-07,19.25,-3.22
2018-11-08,16.6,-13.77
2018-11-09,15.79,-4.88
2018-11-12,16.69,5.7
2018-11-13,18.62,11.56
2018-11-14,18.94,1.72
2018-11-15,18.32,-3.27
2018-11-16,18.15,-0.93
2018-11-19,17.72,-2.37
2018-11-20,18.55,4.68
2018-11-21,18.91,1.94
2018-11-22,18.41,-2.64
2018-11-23,18.48,0.38
2018-11-26,17.82,-3.57
2018-11-27,17.46,-2.02
2018-11-28,17.54,0.46
2018-11-29,17.99,2.57
2018-11-30,18.57,3.22
2018-12-03,16.62,-10.5
2018-12-04,16.75,0.78
2018-12-05,17.1,2.09
2018-12-06,18.96,10.88
2018-12-07,18.15,-4.27
2018-12-10,19.82,9.2
2018-12-11,18.62,-6.05
2018-12-12,17.25,-7.36
2018-12-13,15.87,-8
2018-12-14,17.65,11.22
2018-12-17,17.44,-1.19
2018-12-18,17.98,3.1
2018-12-19,17.85,-0.72
2018-12-20,18.57,4.03
2018-12-21,18.67,0.54
2018-12-24,19.49,4.39
2018-12-26,21.74,11.54
2018-12-27,19.26,-11.41
2018-12-28,18.99,-1.4
2019-01-02,19.74,3.95
2019-01-03,19.25,-2.48
2019-01-04,17.96,-6.7
2019-01-07,16.67,-7.18
2019-01-08,16.13,-3.24
2019-01-09,15.45,-4.22
2019-01-10,15.01,-2.85
2019-01-11,14.67,-2.27
2019-01-14,14.97,2.04
2019-01-15,15.06,0.6
2019-01-16,14.62,-2.92
2019-01-17,14.98,2.46
2019-01-18,14.32,-4.41
2019-01-21,14.64,2.23
2019-01-22,14.93,1.98
2019-01-23,14.8,-0.87
2019-01-24,14.03,-5.2
2019-01-25,14.42,2.78
2019-01-28,14.94,3.61
2019-01-29,15.18,1.61
2019-01-30,16.99,11.92
2019-01-31,15.51,-8.71
2019-02-01,14.86,-4.19
2019-02-07,14.75,-0.74
2019-02-08,14.83,0.54
2019-02-11,14.87,0.27
2019-02-12,14.88,0.07
2019-02-13,15.77,5.98
2019-02-14,13.76,-12.75
2019-02-15,14.24,3.49
2019-02-18,14.29,0.35
2019-02-19,15.15,6.02
2019-02-20,14.64,-3.37
2019-02-21,14.53,-0.75
2019-02-22,14.2,-2.27
2019-02-25,14.59,2.75
2019-02-26,14.63,0.27
2019-02-27,14.54,-0.62
2019-02-28,15.49,6.53
2019-03-04,15.01,-3.1
2019-03-05,14.75,-1.73
2019-03-06,14.53,-1.49
2019-03-07,14.55,0.14
2019-03-08,15.17,4.26
2019-03-11,15.58,2.7
2019-03-12,14.6,-6.29
2019-03-13,14.79,1.3
2019-03-14,13.96,-5.61
2019-03-15,13.6,-2.58
2019-03-18,13.9,2.21
2019-03-19,13.6,-2.16
2019-03-20,13.95,2.57
2019-03-21,13.48,-3.37
2019-03-22,13.1,-2.82
2019-03-25,15.06,14.96
2019-03-26,14.82,-1.59
2019-03-27,14.67,-1.01
2019-03-28,14.92,1.7
2019-03-29,14.29,-4.22
2019-04-01,13.73,-3.92
2019-04-02,13.34,-2.84
2019-04-03,13.29,-0.37
2019-04-04,13.6,2.33
2019-04-05,13.59,-0.07
2019-04-08,13.15,-3.24
2019-04-09,12.67,-3.65
2019-04-10,30.4,139.94
2019-04-11,12.29,-59.57
2019-04-12,12.41,0.98
2019-04-15,12.92,4.11
2019-04-16,12.66,-2.01
2019-04-17,12.65,-0.08
2019-04-18,12.85,1.58
2019-04-19,12.45,-3.11
2019-04-22,12.89,3.53
2019-04-23,12.72,-1.32
2019-04-24,12.9,1.42
2019-04-25,12.88,-0.16
2019-04-26,12.98,0.78
2019-04-29,13.22,1.85
2019-04-30,13.28,0.45
2019-05-02,13.72,3.31
2019-05-03,13.54,-1.31
2019-05-07,14.61,7.9
2019-05-08,15.83,8.35
2019-05-09,18.28,15.48
2019-05-10,18.53,1.37
2019-05-13,18.38,-0.81
2019-05-14,18.05,-1.8
2019-05-15,16.63,-7.87
2019-05-16,16.6,-0.18
2019-05-17,16.03,-3.43
2019-05-20,15.9,-0.81
2019-05-21,15.66,-1.51
2019-05-22,16.1,2.81
2019-05-23,16.4,1.86
2019-05-24,16.66,1.59
2019-05-27,17.07,2.46
2019-05-28,17.01,-0.35
2019-05-29,17.32,1.82
2019-05-30,16.67,-3.75
2019-05-31,17.32,3.9
2019-06-03,17.32,0
2019-06-04,17.4,0.46
2019-06-05,16.46,-5.4
2019-06-07,15.79,-4.07
2019-06-10,14.94,-5.38
2019-06-11,14.85,-0.6
2019-06-12,14.96,0.74
2019-06-13,14.89,-0.47
2019-06-14,14.4,-3.29
2019-06-17,14.68,1.94
2019-06-18,14.54,-0.95
2019-06-19,14.4,-0.96
2019-06-20,13.67,-5.07
2019-06-21,13.77,0.73
2019-06-24,13.99,1.6
2019-06-25,14.09,0.71
2019-06-26,14.05,-0.28
2019-06-27,13.94,-0.78
2019-06-28,14.43,3.52
2019-07-01,14.03,-2.77
2019-07-02,13.41,-4.42
2019-07-03,13.5,0.67
2019-07-04,13.15,-2.59
2019-07-05,13.16,0.08
2019-07-08,14.48,10.03
2019-07-09,14.43,-0.35
2019-07-10,14.63,1.39
2019-07-11,13.96,-4.58
2019-07-12,12.81,-8.24
2019-07-15,13.03,1.72
2019-07-16,12.57,-3.53
2019-07-17,13.04,3.74
2019-07-18,13.8,5.83
2019-07-19,13.11,-5
2019-07-22,13.67,4.27
2019-07-23,13.16,-3.73
2019-07-24,13.75,4.48
2019-07-25,14.09,2.47
2019-07-26,14.34,1.77
2019-07-29,15.08,5.16
2019-07-30,14.96,-0.8
2019-07-31,15.29,2.21
2019-08-01,15.22,-0.46
2019-08-02,16.01,5.19
2019-08-05,19.08,19.18
2019-08-06,20.62,8.07
2019-08-07,19.24,-6.69
2019-08-08,16.47,-14.4
2019-08-09,15.91,-3.4
2019-08-12,15.34,-3.58
2019-08-13,17.25,12.45
2019-08-14,16.09,-6.72
2019-08-16,17.06,6.03
2019-08-19,16.41,-3.81
2019-08-20,14.99,-8.65
2019-08-21,15.18,1.27
2019-08-22,15.23,0.33
2019-08-23,15.55,2.1
2019-08-26,17.33,11.45
2019-08-27,16.66,-3.87
2019-08-28,16.46,-1.2
2019-08-29,16.81,2.13
2019-08-30,15.75,-6.31
2019-09-02,16.15,2.54
2019-09-03,16.53,2.35
2019-09-04,15.97,-3.39
2019-09-05,15.07,-5.64
2019-09-06,14.54,-3.52
2019-09-09,14.37,-1.17
2019-09-10,13.43,-6.54
2019-09-11,13.5,0.52
2019-09-16,14.41,6.74
2019-09-17,14.63,1.53
2019-09-18,14.76,0.89
2019-09-19,14.26,-3.39
2019-09-20,14.08,-1.26
2019-09-23,14.7,4.4
2019-09-24,14.69,-0.07
2019-09-25,15.62,6.33
2019-09-26,15.06,-3.59
2019-09-27,14.85,-1.39
2019-09-30,15.15,2.02
2019-10-01,14.89,-1.72
2019-10-02,15.86,6.51
2019-10-04,16.31,2.84
2019-10-07,16.25,-0.37
2019-10-08,15.37,-5.42
2019-10-10,15.63,1.69
2019-10-11,14.84,-5.05
2019-10-14,14.3,-3.64
2019-10-15,13.8,-3.5
2019-10-16,13.27,-3.84
2019-10-17,13.34,0.53
2019-10-18,13.85,3.82
2019-10-21,13.84,-0.07
2019-10-22,13.09,-5.42
2019-10-23,13.22,0.99
2019-10-24,13.2,-0.15
2019-10-25,13.42,1.67
2019-10-28,13.64,1.64
2019-10-29,13.48,-1.17
2019-10-30,13.85,2.74
2019-10-31,13.59,-1.88
2019-11-01,13.22,-2.72
2019-11-04,13.32,0.76
2019-11-05,13.42,0.75
2019-11-06,13.89,3.5
2019-11-07,13.78,-0.79
2019-11-08,13.79,0.07
2019-11-11,14.21,3.05
2019-11-12,13.65,-3.94
2019-11-13,13.85,1.47
2019-11-14,13.42,-3.1
2019-11-15,13.11,-2.31
2019-11-18,13.34,1.75
2019-11-19,13.52,1.35
2019-11-20,14.11,4.36
2019-11-21,14.52,2.91
2019-11-22,13.88,-4.41
2019-11-25,13.91,0.22
2019-11-26,14.21,2.16
2019-11-27,13.85,-2.53
2019-11-28,13.77,-0.58
2019-11-29,13.96,1.38
2019-12-02,13.96,0
2019-12-03,14.26,2.15
2019-12-04,14.37,0.77
2019-12-05,14.55,1.25
2019-12-06,13.91,-4.4
2019-12-09,13.61,-2.16
2019-12-10,13.33,-2.06
2019-12-11,13.4,0.53
2019-12-12,13.39,-0.07
2019-12-13,13.12,-2.02
2019-12-16,13.27,1.14
2019-12-17,13.05,-1.66
2019-12-18,13.01,-0.31
2019-12-19,13.2,1.46
2019-12-20,13.08,-0.91
2019-12-23,13.97,6.8
2019-12-24,13.81,-1.15
2019-12-26,14.15,2.46
2019-12-27,14.13,-0.14
2019-12-30,14.69,3.96
2020-01-02,15.4,4.83
2020-01-03,15.88,3.12
2020-01-06,15.88,0
2020-01-07,15.08,-5.04
2020-01-08,15.97,5.9
2020-01-09,13.58,-14.97
2020-01-10,12.81,-5.67
2020-01-13,13.26,3.51
2020-01-14,13.41,1.13
2020-01-15,13.37,-0.3
2020-01-16,13.58,1.57
2020-01-17,13.6,0.15
2020-01-20,13.64,0.29
2020-01-21,14.41,5.65
2020-01-22,14.29,-0.83
2020-01-23,15.3,7.07
2020-01-28,18.32,19.74
2020-01-29,16.99,-7.26
2020-01-30,18.38,8.18
2020-01-31,19.29,4.95
2020-02-03,19.32,0.16
2020-02-04,18.39,-4.81
2020-02-05,18.23,-0.87
2020-02-06,17.81,-2.3
2020-02-07,17.53,-1.57
2020-02-10,18.22,3.94
2020-02-11,18.16,-0.33
2020-02-12,16.95,-6.66
2020-02-13,16.68,-1.59
2020-02-14,16.85,1.02
2020-02-17,17.16,1.84
2020-02-18,18.25,6.35
2020-02-19,18.19,-0.33
2020-02-20,18.24,0.27
2020-02-21,19.8,8.55
2020-02-24,23.65,19.44
2020-02-25,22.72,-3.93
2020-02-26,25.1,10.48
2020-02-27,26.84,6.93
2020-02-28,33.81,25.97
2020-03-02,32.66,-3.4
2020-03-03,29.49,-9.71
2020-03-04,26.76,-9.26
2020-03-05,23.66,-11.58
2020-03-06,27.47,16.1
2020-03-09,36.21,31.82
2020-03-10,34.8,-3.89
2020-03-11,37.6,8.05
2020-03-12,43.07,14.55
2020-03-13,53.86,25.05
2020-03-16,64.56,19.87
2020-03-17,64.49,-0.11
2020-03-18,62.8,-2.62
2020-03-19,69.24,10.25
2020-03-20,60.73,-12.29
2020-03-23,62.5,2.91
2020-03-24,53.78,-13.95
2020-03-25,49.32,-8.29
2020-03-26,52.76,6.97
2020-03-27,54.62,3.53
2020-03-30,54.83,0.38
2020-03-31,48.55,-11.45
2020-04-01,50,2.99
2020-04-02,47.24,-5.52
2020-04-03,45.34,-4.02
2020-04-06,38.26,-15.62
2020-04-07,36.14,-5.54
2020-04-08,40.05,10.82
2020-04-09,35.55,-11.24
2020-04-10,35.84,0.82
2020-04-13,39.69,10.74
2020-04-14,36.04,-9.2
2020-04-16,34.82,-3.39
2020-04-17,31.44,-9.71
2020-04-20,33.29,5.88
2020-04-21,36.53,9.73
2020-04-22,36.55,0.05
2020-04-23,34.46,-5.72
2020-04-24,37.54,8.94
2020-04-27,35.15,-6.37
2020-04-28,32.64,-7.14
2020-04-29,30.51,-6.53
2020-05-04,36.36,19.17
2020-05-06,31.81,-12.51
2020-05-07,31.31,-1.57
2020-05-08,28.77,-8.11
2020-05-11,29.33,1.95
2020-05-12,27.79,-5.25
2020-05-13,25.75,-7.34
2020-05-14,26.79,4.04
2020-05-15,26.96,0.63
2020-05-18,27.04,0.3
2020-05-19,25,-7.54
2020-05-20,24.85,-0.6
2020-05-21,23.57,-5.15
2020-05-22,27.74,17.69
2020-05-25,25.27,-8.9
2020-05-26,23.8,-5.82
2020-05-27,24.47,2.82
2020-05-28,25.24,3.15
2020-05-29,25.64,1.58
2020-06-01,24.94,-2.73
2020-06-02,25,0.24
2020-06-03,25.74,2.96
2020-06-04,25.69,-0.19
2020-06-05,25.45,-0.93
2020-06-08,27.4,7.66
2020-06-09,26.53,-3.18
2020-06-10,26.06,-1.77
2020-06-11,26.79,2.8
2020-06-12,32.88,22.73
2020-06-15,39.69,20.71
2020-06-16,35.9,-9.55
2020-06-17,37.05,3.2
2020-06-18,37.3,0.67
2020-06-19,34.04,-8.74
2020-06-22,34.03,-0.03
2020-06-23,31.73,-6.76
2020-06-24,30.2,-4.82
2020-06-25,33.12,9.67
2020-06-26,30.56,-7.73
2020-06-29,33.58,9.88
2020-06-30,31.07,-7.47
2020-07-01,29.9,-3.77
2020-07-02,27.45,-8.19
2020-07-03,24.78,-9.73
2020-07-06,24.02,-3.07
2020-07-07,24.85,3.46
2020-07-08,25.04,0.76
2020-07-09,23.38,-6.63
2020-07-10,24.83,6.2
2020-07-13,23.63,-4.83
2020-07-14,24.45,3.47
2020-07-15,23.63,-3.35
2020-07-16,23.48,-0.63
2020-07-17,22.34,-4.86
2020-07-20,22.37,0.13
2020-07-21,21.09,-5.72
2020-07-22,20.82,-1.28
2020-07-23,21,0.86
2020-07-24,22.5,7.14
2020-07-27,22.96,2.04
2020-07-28,22.92,-0.17
2020-07-29,23.33,1.79
2020-07-30,22.91,-1.8
2020-07-31,23.57,2.88
2020-08-03,23.52,-0.21
2020-08-04,22.42,-4.68
2020-08-05,21.58,-3.75
2020-08-06,22.06,2.22
2020-08-07,22.07,0.05
2020-08-10,22.94,3.94
2020-08-11,22.98,0.17
2020-08-12,22.86,-0.52
2020-08-13,22.12,-3.24
2020-08-14,22.58,2.08
2020-08-18,25.21,11.65
2020-08-19,24.38,-3.29
2020-08-20,28.18,15.59
2020-08-21,26.89,-4.58
2020-08-24,26.44,-1.67
2020-08-25,24.63,-6.85
2020-08-26,25.44,3.29
2020-08-27,27.22,7
2020-08-28,26.4,-3.01
2020-08-31,27.77,5.19
2020-09-01,27.59,-0.65
2020-09-02,26.26,-4.82
2020-09-03,25.3,-3.66
2020-09-04,27.83,10
2020-09-07,25.85,-7.11
2020-09-08,23.87,-7.66
2020-09-09,24.73,3.6
2020-09-10,22.14,-10.47
