"Date","KODEX 200_Close","KODEX 200_NAV","KODEX 200_Premium"
2015-06-18,24845,24961.73,-0.47
2015-06-19,24970,24977.97,-0.03
2015-06-22,25055,25092.08,-0.15
2015-06-23,25390,25443.11,-0.21
2015-06-24,25380,25483.5,-0.41
2015-06-25,25360,25372.7,-0.05
2015-06-26,25375,25439.31,-0.25
2015-06-29,25050,25135.44,-0.34
2015-06-30,25155,25238.16,-0.33
2015-07-01,25440,25517.15,-0.3
2015-07-02,25470,25562.95,-0.36
2015-07-03,25395,25477.8,-0.32
2015-07-06,24765,24839.93,-0.3
2015-07-07,24815,24812.85,0.01
2015-07-08,24475,24502.48,-0.11
2015-07-09,24640,24687.2,-0.19
2015-07-10,24660,24696.59,-0.15
2015-07-13,24925,24995.91,-0.28
2015-07-14,24805,24878.45,-0.3
2015-07-15,24880,24978.87,-0.4
2015-07-16,25065,25158.8,-0.37
2015-07-17,24915,25033.53,-0.47
2015-07-20,24875,24902.86,-0.11
2015-07-21,24925,25045.1,-0.48
2015-07-22,24710,24799.47,-0.36
2015-07-23,24700,24743.61,-0.18
2015-07-24,24420,24507.37,-0.36
2015-07-27,24465,24513.32,-0.2
2015-07-28,24510,24535.94,-0.11
2015-07-29,24610,24606.17,0.02
2015-07-30,24380,24369.56,0.04
2015-07-31,24305,24442.04,-0.56
2015-08-03,24175,24169.38,0.02
2015-08-04,24280,24376.58,-0.4
2015-08-05,24295,24335.55,-0.17
2015-08-06,24025,24030.38,-0.02
2015-08-07,23980,24005.21,-0.11
2015-08-10,23915,23945.75,-0.13
2015-08-11,23810,23816.2,-0.03
2015-08-12,23665,23744.26,-0.33
2015-08-13,23770,23753.42,0.07
2015-08-17,23580,23558.62,0.09
2015-08-18,23540,23537.64,0.01
2015-08-19,23360,23444.85,-0.36
2015-08-20,23120,23178.33,-0.25
2015-08-21,22760,22736.72,0.1
2015-08-24,22230,22174.46,0.25
2015-08-25,22305,22328.03,-0.1
2015-08-26,22725,22791.09,-0.29
2015-08-27,22860,22914.89,-0.24
2015-08-28,23190,23253.83,-0.27
2015-08-31,23160,23297.49,-0.59
2015-09-01,22930,23031.71,-0.44
2015-09-02,22980,23068.12,-0.38
2015-09-03,23025,23117.08,-0.4
2015-09-04,22830,22865.53,-0.16
2015-09-07,22775,22805.1,-0.13
2015-09-08,22820,22848.83,-0.13
2015-09-09,23505,23515.34,-0.04
2015-09-10,23465,23793.03,-1.38
2015-09-11,23405,23448.91,-0.19
2015-09-14,23275,23380.01,-0.45
2015-09-15,23330,23433.33,-0.44
2015-09-16,23840,23953.59,-0.47
2015-09-17,23940,24004.74,-0.27
2015-09-18,24115,24188.86,-0.31
2015-09-21,23690,23747.33,-0.24
2015-09-22,23820,23943.22,-0.51
2015-09-23,23505,23500.02,0.02
2015-09-24,23510,23499.63,0.04
2015-09-25,23475,23451.14,0.1
2015-09-30,23640,23743.06,-0.43
2015-10-01,23900,23935.08,-0.15
2015-10-02,23745,23786.24,-0.17
2015-10-05,23770,23870.3,-0.42
2015-10-06,23995,24091.35,-0.4
2015-10-07,24360,24425.75,-0.27
2015-10-08,24535,24676.71,-0.57
2015-10-12,24680,24721.97,-0.17
2015-10-13,24620,24677.3,-0.23
2015-10-14,24530,24566.58,-0.15
2015-10-15,24805,24861.93,-0.23
2015-10-16,24760,24808.52,-0.2
2015-10-19,24770,24819.26,-0.2
2015-10-20,24825,24924.27,-0.4
2015-10-21,24925,24995.49,-0.28
2015-10-22,24790,24792.69,-0.01
2015-10-23,24980,25012.69,-0.13
2015-10-26,25040,25107.98,-0.27
2015-10-27,25030,25075.65,-0.18
2015-10-28,25015,25052.55,-0.15
2015-10-29,24960,24966.51,-0.03
2015-10-30,25075,25013.61,0.25
2015-11-02,25015,25133.28,-0.47
2015-11-03,25250,25285.31,-0.14
2015-11-04,25245,25306.04,-0.24
2015-11-05,25210,25251.66,-0.16
2015-11-06,25045,25097.79,-0.21
2015-11-09,24950,24994.55,-0.18
2015-11-10,24585,24658.76,-0.3
2015-11-11,24550,24657.98,-0.44
2015-11-12,24590,24585.88,0.02
2015-11-13,24250,24342.28,-0.38
2015-11-16,23980,23958.61,0.09
2015-11-17,24185,24198.92,-0.06
2015-11-18,24120,24216.13,-0.4
2015-11-19,24445,24550.98,-0.43
2015-11-20,24485,24550.15,-0.27
2015-11-23,24645,24664.21,-0.08
2015-11-24,24755,24823.06,-0.27
2015-11-25,24735,24729.33,0.02
2015-11-26,25025,25014.68,0.04
2015-11-27,24965,24979.31,-0.06
2015-11-30,24490,24494.2,-0.02
2015-12-01,24850,24940.88,-0.36
2015-12-02,24690,24730.08,-0.16
2015-12-03,24470,24536.91,-0.27
2015-12-04,24210,24282.17,-0.3
2015-12-07,24125,24134.57,-0.04
2015-12-08,24010,23989.51,0.09
2015-12-09,24005,24005.94,0
2015-12-10,24150,24126.48,0.1
2015-12-11,24100,24100.52,0
2015-12-14,23895,23883.06,0.05
2015-12-15,23940,23944.71,-0.02
2015-12-16,24420,24414.56,0.02
2015-12-17,24390,24482.98,-0.38
2015-12-18,24345,24365.89,-0.09
2015-12-21,24455,24441.34,0.06
2015-12-22,24490,24613.34,-0.5
2015-12-23,24740,24718.59,0.09
2015-12-24,24580,24598.65,-0.08
2015-12-28,24250,24243.08,0.03
2015-12-29,24470,24562.75,-0.38
2015-12-30,24345,24475.48,-0.53
2016-01-04,23850,23896.74,-0.2
2016-01-05,24000,24046.2,-0.19
2016-01-06,23825,23893.16,-0.29
2016-01-07,23600,23622.51,-0.1
2016-01-08,23765,23798.54,-0.14
2016-01-11,23500,23512.62,-0.05
2016-01-12,23430,23481.72,-0.22
2016-01-13,23760,23784.95,-0.1
2016-01-14,23535,23567.95,-0.14
2016-01-15,23290,23302.52,-0.05
2016-01-18,23270,23282.62,-0.05
2016-01-19,23395,23433.34,-0.16
2016-01-20,22860,22869.81,-0.04
2016-01-21,22805,22798.64,0.03
2016-01-22,23300,23301.69,-0.01
2016-01-25,23425,23444.12,-0.08
2016-01-26,23130,23138.96,-0.04
2016-01-27,23455,23519.38,-0.27
2016-01-28,23490,23573.81,-0.36
2016-01-29,23525,23637.22,-0.47
2016-02-01,23695,23794.81,-0.42
2016-02-02,23530,23536.6,-0.03
2016-02-03,23260,23319.85,-0.26
2016-02-04,23690,23725.59,-0.15
2016-02-05,23750,23765.75,-0.07
2016-02-11,23110,23095.51,0.06
2016-02-12,22940,22919.72,0.09
2016-02-15,23240,23266.54,-0.11
2016-02-16,23580,23585.22,-0.02
2016-02-17,23610,23625.84,-0.07
2016-02-18,23810,23909.6,-0.42
2016-02-19,23860,23963.33,-0.43
2016-02-22,23900,23932.52,-0.14
2016-02-23,23905,23941.41,-0.15
2016-02-24,23885,23926.69,-0.17
2016-02-25,23910,23973.12,-0.26
2016-02-26,23960,23959.31,0
2016-02-29,23930,23901.13,0.12
2016-03-02,24295,24328.31,-0.14
2016-03-03,24370,24475.89,-0.43
2016-03-04,24375,24439.02,-0.26
2016-03-07,24425,24485.88,-0.25
2016-03-08,24255,24305.07,-0.21
2016-03-09,24360,24374.24,-0.06
2016-03-10,24585,24610.13,-0.1
2016-03-11,24640,24663.44,-0.1
2016-03-14,24620,24681.35,-0.25
2016-03-15,24600,24649.24,-0.2
2016-03-16,24665,24701.67,-0.15
2016-03-17,24800,24877.01,-0.31
2016-03-18,24815,24930.88,-0.46
2016-03-21,24785,24895.4,-0.44
2016-03-22,24910,25010.58,-0.4
2016-03-23,24890,24990.94,-0.4
2016-03-24,24825,24875.48,-0.2
2016-03-25,24780,24845.25,-0.26
2016-03-28,24820,24860.33,-0.16
2016-03-29,24950,25019.37,-0.28
2016-03-30,25060,25122.56,-0.25
2016-03-31,24955,25052.05,-0.39
2016-04-01,24600,24694.8,-0.38
2016-04-04,24645,24765.85,-0.49
2016-04-05,24440,24515.05,-0.31
2016-04-06,24565,24659.41,-0.38
2016-04-07,24580,24686.55,-0.43
2016-04-08,24530,24632.71,-0.42
2016-04-11,24550,24662.41,-0.46
2016-04-12,24745,24829.22,-0.34
2016-04-14,25250,25355.07,-0.41
2016-04-15,25230,25319.08,-0.35
2016-04-18,25145,25263.65,-0.47
2016-04-19,25180,25252.2,-0.29
2016-04-20,25095,25187.09,-0.37
2016-04-21,25290,25403.11,-0.45
2016-04-22,25195,25293.28,-0.39
2016-04-25,25165,25272.89,-0.43
2016-04-26,25240,25352.37,-0.44
2016-04-27,25240,24873.54,1.47
2016-04-28,24530,24630.71,-0.41
2016-04-29,24450,24522.78,-0.3
2016-05-02,24265,24350.74,-0.35
2016-05-03,24340,24432.42,-0.38
2016-05-04,24215,24335.73,-0.5
2016-05-09,24175,24229.13,-0.22
2016-05-10,24270,24372.97,-0.42
2016-05-11,24245,24312.21,-0.28
2016-05-12,24190,24239.69,-0.2
2016-05-13,24000,24064.82,-0.27
2016-05-16,24035,24087.76,-0.22
2016-05-17,24050,24108.81,-0.24
2016-05-18,23915,23987.58,-0.3
2016-05-19,23850,23909.55,-0.25
2016-05-20,23850,23879.55,-0.12
2016-05-23,23915,23990.01,-0.31
2016-05-24,23745,23769.95,-0.1
2016-05-25,24080,24096.7,-0.07
2016-05-26,24035,24062.56,-0.11
2016-05-27,24160,24189.55,-0.12
2016-05-30,24105,24176.85,-0.3
2016-05-31,24300,24366.21,-0.27
2016-06-01,24315,24360.44,-0.19
2016-06-02,24360,24420.94,-0.25
2016-06-03,24400,24440.72,-0.17
2016-06-07,24725,24786.41,-0.25
2016-06-08,24975,25004.92,-0.12
2016-06-09,24965,25015.75,-0.2
2016-06-10,24865,24892.25,-0.11
2016-06-13,24350,24402.45,-0.21
2016-06-14,24270,24332.98,-0.26
2016-06-15,24260,24327.07,-0.28
2016-06-16,24075,24158.54,-0.35
2016-06-17,24115,24160.52,-0.19
2016-06-20,24450,24514.06,-0.26
2016-06-21,24450,24530.54,-0.33
2016-06-22,24590,24671.24,-0.33
2016-06-23,24605,24627.36,-0.09
2016-06-24,23815,23918.27,-0.43
2016-06-27,23880,23924.85,-0.19
2016-06-28,23940,24005.01,-0.27
2016-06-29,24225,24249.83,-0.1
2016-06-30,24400,24431.51,-0.13
2016-07-01,24600,24668.59,-0.28
2016-07-04,24685,24778.9,-0.38
2016-07-05,24655,24708.18,-0.22
2016-07-06,24160,24204.34,-0.18
2016-07-07,24435,24477.97,-0.18
2016-07-08,24310,24360.97,-0.21
2016-07-11,24670,24715.57,-0.18
2016-07-12,24670,24731.08,-0.25
2016-07-13,24835,24941.58,-0.43
2016-07-14,24880,24996.99,-0.47
2016-07-15,25005,25118.37,-0.45
2016-07-18,25050,25168.59,-0.47
2016-07-19,25015,25113.54,-0.39
2016-07-20,24970,25082.69,-0.45
2016-07-21,24995,25060.46,-0.26
2016-07-22,24980,25018.92,-0.16
2016-07-25,24995,25080.66,-0.34
2016-07-26,25215,25287.51,-0.29
2016-07-27,25200,25277.81,-0.31
2016-07-28,25135,25190.12,-0.22
2016-07-29,25115,25152.88,-0.15
2016-08-01,25320,25386.07,-0.26
2016-08-02,25125,25197.72,-0.29
2016-08-03,24805,24869.35,-0.26
2016-08-04,24860,24928.39,-0.27
2016-08-05,25130,25238.39,-0.43
2016-08-08,25320,25412.72,-0.36
2016-08-09,25515,25586.69,-0.28
2016-08-10,25430,25542.71,-0.44
2016-08-11,25460,25618.48,-0.62
2016-08-12,25550,25616.11,-0.26
2016-08-16,25535,25614.69,-0.31
2016-08-17,25515,25605.22,-0.35
2016-08-18,25700,25811.84,-0.43
2016-08-19,25760,25870.02,-0.43
2016-08-22,25610,25728.51,-0.46
2016-08-23,25745,25843.2,-0.38
2016-08-24,25625,25731.33,-0.41
2016-08-25,25670,25726.88,-0.22
2016-08-26,25570,25623.13,-0.21
2016-08-29,25575,25648.95,-0.29
2016-08-30,25680,25749.02,-0.27
2016-08-31,25585,25686.51,-0.4
2016-09-01,25520,25603.35,-0.33
2016-09-02,25570,25649.91,-0.31
2016-09-05,25895,25963.32,-0.26
2016-09-06,25990,26092.4,-0.39
2016-09-07,25940,26029.73,-0.34
2016-09-08,25935,26084.14,-0.57
2016-09-09,25630,25729.95,-0.39
2016-09-12,24985,25052.18,-0.27
2016-09-13,25075,25175.4,-0.4
2016-09-19,25335,25391.65,-0.22
2016-09-20,25375,25507.05,-0.52
2016-09-21,25545,25649.16,-0.41
2016-09-22,25770,25832.32,-0.24
2016-09-23,25750,25833.84,-0.32
2016-09-26,25665,25745.3,-0.31
2016-09-27,25840,25953.24,-0.44
2016-09-28,25765,25817.37,-0.2
2016-09-29,25945,26033.27,-0.34
2016-09-30,25665,25747.5,-0.32
2016-10-04,25815,25916.58,-0.39
2016-10-05,25800,25897.97,-0.38
2016-10-06,25980,26111.26,-0.5
2016-10-07,25900,26004.42,-0.4
2016-10-10,25940,26028.25,-0.34
2016-10-11,25580,25612.13,-0.13
2016-10-12,25560,25615.83,-0.22
2016-10-13,25335,25389.82,-0.22
2016-10-14,25465,25505.5,-0.16
2016-10-17,25505,25615.66,-0.43
2016-10-18,25680,25793.71,-0.44
2016-10-19,25710,25818.75,-0.42
2016-10-20,25735,25838.91,-0.4
2016-10-21,25610,25725.34,-0.45
2016-10-24,25805,25945.56,-0.54
2016-10-25,25765,25853.9,-0.34
2016-10-26,25450,25548.82,-0.39
2016-10-27,25565,25662.34,-0.38
2016-10-28,25580,25650.98,-0.28
2016-10-31,25530,25590.72,-0.24
2016-11-01,25540,25596.79,-0.22
2016-11-02,25205,25281.57,-0.3
2016-11-03,25290,25288.25,0.01
2016-11-04,25200,25255.77,-0.22
2016-11-07,25445,25457.47,-0.05
2016-11-08,25500,25523.27,-0.09
2016-11-09,24975,24964.46,0.04
2016-11-10,25470,25529.2,-0.23
2016-11-11,25215,25197.07,0.07
2016-11-14,25015,24999.67,0.06
2016-11-15,24925,24918.9,0.02
2016-11-16,25015,25031.39,-0.07
2016-11-17,25000,25045.62,-0.18
2016-11-18,24990,25020.2,-0.12
2016-11-21,24940,24950.97,-0.04
2016-11-22,25225,25236.67,-0.05
2016-11-23,25320,25365.5,-0.18
2016-11-24,25190,25202.63,-0.05
2016-11-25,25200,25225.62,-0.1
2016-11-28,25275,25295.17,-0.08
2016-11-29,25285,25290.9,-0.02
2016-11-30,25410,25425.5,-0.06
2016-12-01,25430,25448.49,-0.07
2016-12-02,25250,25288.17,-0.15
2016-12-05,25220,25214.61,0.02
2016-12-06,25525,25563.16,-0.15
2016-12-07,25595,25633.75,-0.15
2016-12-08,26030,26199.84,-0.65
2016-12-09,26045,26090.55,-0.17
2016-12-12,26010,26070.48,-0.23
2016-12-13,26060,26160.87,-0.39
2016-12-14,26085,26197.53,-0.43
2016-12-15,26075,26143.13,-0.26
2016-12-16,26140,26253.75,-0.43
2016-12-19,26160,26190.73,-0.12
2016-12-20,26220,26256.86,-0.14
2016-12-21,26185,26206.85,-0.08
2016-12-22,26170,26193.27,-0.09
2016-12-23,26135,26156.78,-0.08
2016-12-26,26185,26185.68,0
2016-12-27,26225,26243.98,-0.07
2016-12-28,26310,26411.23,-0.38
2016-12-29,26325,26445.02,-0.45
2017-01-02,26415,26481.65,-0.25
2017-01-03,26625,26744.32,-0.45
2017-01-04,26655,26758.05,-0.39
2017-01-05,26550,26643.19,-0.35
2017-01-06,26665,26766.02,-0.38
2017-01-09,26730,26821.42,-0.34
2017-01-10,26695,26820.36,-0.47
2017-01-11,27175,27267.61,-0.34
2017-01-12,27245,27447.1,-0.74
2017-01-13,27175,27242.63,-0.25
2017-01-16,27025,27063.87,-0.14
2017-01-17,27130,27187.91,-0.21
2017-01-18,27115,27157.63,-0.16
2017-01-19,27130,27220.67,-0.33
2017-01-20,27090,27101.39,-0.04
2017-01-23,27065,27160.76,-0.35
2017-01-24,27070,27179.51,-0.4
2017-01-25,27170,27265.72,-0.35
2017-01-26,27390,27502.09,-0.41
2017-01-31,27240,27262.31,-0.08
2017-02-01,27320,27409.9,-0.33
