NASDAQ_return(%),Brent Crude Oil_return(%),GJR_VaR_5_t1,Gold Spot_return(%),KOSPI 200 Volume,KOSPI 200_DMI14,KOSPI 200_OG,Signal2_Buy,Signal2_Sell,VKOSPI_Close,Risk_Label
0.5940626904574037,0.5974042552563399,0.7700502087004655,0.574518810500489,0.0004026512798947199,0.7320487402187437,0.525817834046301,0,0,0.3481203007518798,0
0.5849959058117336,0.5621463477784039,0.7832313159800867,0.6370065299288573,0.000461727529454563,0.7398607663711876,0.6748531301428068,0,0,0.3228070175438596,0
0.5015101747286352,0.35284068008537844,0.769629867802769,0.5351098824380277,0.0004314120856014856,0.6541179819324177,0.556890873307126,0,0,0.34486215538847115,0
0.416734164034572,0.42330370111400695,0.7788410655065453,0.5853611306513326,0.00039099149379738247,0.7033014258345522,0.5794487158439021,0,0,0.318796992481203,0
0.5733156467151006,0.540809249528565,0.7816980162435485,0.6981713266400104,0.0005425687130627692,0.694857626720407,0.3924944271964481,0,0,0.3345864661654135,0
0.6471810052540408,0.5103450150764878,0.7939723056281207,0.6796282543765536,0.0004827151444297703,0.6909449286286025,0.5788222542929693,0,0,0.3383458646616541,0
0.7253013522556442,0.5257687994493189,0.8022423821495999,0.5619620470144577,0.0005169171836486269,0.6566677393196102,0.6454877481368788,0,0,0.32857142857142857,0
0.6568991673459317,0.7119494042752026,0.8132926368483206,0.5845730416206891,0.0005239130553070293,0.6545619476582327,0.626010556182368,0,0,0.3,0
0.6705198900154589,0.571027883523006,0.8146931327080682,0.552116378945842,0.0004959295686734194,0.6315372415684286,0.5902333472688918,0,0,0.3205513784461153,0
0.673480105354315,0.547197772181075,0.8186130913763734,0.5677644929262442,0.0006164140250125731,0.7078977951762753,0.6286802173928402,0,0,0.3072681704260651,0
0.5686565697089851,0.4075837434794845,0.829265702175463,0.6220431282834656,0.0005145852264291594,0.7379806014074854,0.5658695182648225,0,0,0.2977443609022556,0
0.6231997838282174,0.5291714973287884,0.8084968481431567,0.5383757953896108,0.0004741646346250562,0.6861580544362514,0.5771008464703834,0,0,0.3132832080200501,0
0.6229016723533246,0.5453229459038507,0.8174200399120635,0.5965668377012158,0.0006288511301830664,0.6919574888029241,0.6537088577266946,0,0,0.30075187969924816,0
0.6978751921234111,0.8108680199714826,0.8221160434670864,0.646516369425654,0.0005355728414043668,0.8218743767453104,0.6196925526769976,0,0,0.3010025062656641,0
0.5564171690592364,0.5380084774702418,0.8316001761101763,0.5296511397829242,0.0005550058182332625,0.8440195365165999,0.6887095179138466,0,0,0.29624060150375936,0
0.6041384519146604,0.531268417937019,0.8415646320313843,0.5494706427433698,0.0005083666738439127,0.85968372758476,0.5682068744043478,0,0,0.2964912280701754,0
0.6005377956063066,0.3813130366395562,0.8495432096723621,0.5356224760674657,0.00035134822106643515,0.8334057829549032,0.5744194725536625,0,0,0.30350877192982456,0
0.6121579928177783,0.660711672709149,0.8534098657255438,0.6272890171827049,0.0004391852763330438,0.8647502040280679,0.6190324384805476,0,0,0.29624060150375936,0
0.5243054385621763,0.38522238621134874,0.8601048342661956,0.5603463994023618,0.0005487872656480159,0.8603129814562112,0.6055753839590282,0,0,0.2954887218045113,0
0.4895586512593876,0.3369057709880753,0.8373485138993968,0.47813009999466755,0.000484269782576082,0.75238355558434,0.5334375852205493,0,0,0.32205513784461154,0
0.5162337812174957,0.5648085295196763,0.8451950002764306,0.524762133585386,0.0005037027594049778,0.6707051760369587,0.5164494561795937,0,0,0.30902255639097737,0
0.7341045296389327,0.5740561250147396,0.8288659777676377,0.5805834438364523,0.0003412430731154093,0.6663016993029844,0.47376847481022666,0,0,0.33383458646616543,0
