threshold,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,tn,fp,fn,tp
0.7000000000000001,0.851461038961039,0.41732283464566927,0.3271604938271605,0.930841121495327,0.36678200692041524,0.5518463925614076,996,74,109,53
0.2048355683942533,0.4172077922077922,0.16825775656324582,0.8703703703703703,0.3485981308411215,0.282,0.5508261833379072,373,697,21,141
0.7042155559596214,0.8522727272727273,0.41935483870967744,0.32098765432098764,0.9327102803738317,0.36363636363636365,0.5471640385279967,998,72,110,52
0.20176346600454423,0.4090909090909091,0.16705882352941176,0.8765432098765432,0.3383177570093458,0.28063241106719367,0.5445641676489598,362,708,20,142
0.2,0.4050324675324675,0.16686114352392065,0.8827160493827161,0.33271028037383177,0.2806673209028459,0.5419305345527272,356,714,19,143
0.7211348156902114,0.859577922077922,0.45045045045045046,0.30864197530864196,0.9429906542056075,0.3663003663003663,0.5394872549111862,1009,61,112,50
0.72,0.8579545454545454,0.4424778761061947,0.30864197530864196,0.9411214953271028,0.36363636363636365,0.5389523145169522,1007,63,112,50
0.19874873000558696,0.400974025974026,0.16589327146171692,0.8827160493827161,0.3280373831775701,0.279296875,0.5381113852431938,351,719,19,143
0.7100000000000001,0.8530844155844156,0.42016806722689076,0.30864197530864196,0.9355140186915888,0.35587188612099646,0.5373442980602825,1001,69,112,50
0.74,0.8628246753246753,0.4666666666666667,0.30246913580246915,0.9476635514018692,0.36704119850187267,0.5353867531271409,1014,56,113,49
0.73,0.8612012987012987,0.45794392523364486,0.30246913580246915,0.9457943925233645,0.3643122676579926,0.5348584976920189,1012,58,113,49
0.19527068487879484,0.39042207792207795,0.16342857142857142,0.8827160493827161,0.31588785046728973,0.2757955641272903,0.5280523415462564,338,732,19,143
0.7597492176416061,0.864448051948052,0.47474747474747475,0.29012345679012347,0.9514018691588785,0.36015325670498083,0.5253798616971901,1018,52,115,47
0.76,0.864448051948052,0.47474747474747475,0.29012345679012347,0.9514018691588785,0.36015325670498083,0.5253798616971901,1018,52,115,47
0.75,0.8636363636363636,0.47,0.29012345679012347,0.9504672897196261,0.35877862595419846,0.5251217531767254,1017,53,115,47
0.1922082060679201,0.38392857142857145,0.16347237880496054,0.8950617283950617,0.30654205607476637,0.27645376549094375,0.5238072761389023,328,742,17,145
0.77,0.8685064935064936,0.5,0.2839506172839506,0.9570093457943926,0.36220472440944884,0.521290125059767,1024,46,116,46
0.18980580401047348,0.3741883116883117,0.16129032258064516,0.8950617283950617,0.2953271028037383,0.27332704995287466,0.5141361561662631,316,754,17,145
0.19,0.3741883116883117,0.16129032258064516,0.8950617283950617,0.2953271028037383,0.27332704995287466,0.5141361561662631,316,754,17,145
0.78,0.8676948051948052,0.4942528735632184,0.2654320987654321,0.9588785046728971,0.3453815261044177,0.5044969117411784,1026,44,119,43
0.7820467458049783,0.8676948051948052,0.4942528735632184,0.2654320987654321,0.9588785046728971,0.3453815261044177,0.5044969117411784,1026,44,119,43
0.18517721234275014,0.36444805194805197,0.15916575192096596,0.8950617283950617,0.2841121495327103,0.2702702702702703,0.5042795966711164,304,766,17,145
0.18072276088394118,0.3538961038961039,0.15692640692640691,0.8950617283950617,0.2719626168224299,0.26703499079189685,0.493379498836269,291,779,17,145
