Date,GARCH_mu_t1,GARCH_sigma_t1,GARCH_VaR_5_t1,GJR_mu_t1,GJR_sigma_t1,GJR_VaR_5_t1,return(%),Risk_Label
2013-01-07,0.0762134824636017,0.9383226100738169,-1.4434491738779938,0.03092091369477304,0.824716888885979,-1.3075421007651187,-0.06390160998641888,Low Risk
2013-01-08,0.07470477949176262,0.9651828440649082,-1.488646821706161,0.029164283727765736,0.8652718813170875,-1.3753006859322388,-0.7623787538938114,Low Risk
2013-01-09,0.07414038547520631,0.9076593328875349,-1.3959609307550556,0.028221541463870053,0.8603137969382025,-1.3681835569206164,-0.39860289974138513,Low Risk
2013-01-10,0.07535519146130759,0.9018473461293326,-1.3853787910694195,0.029640879615932363,0.8408150512500896,-1.3351625042050228,0.7767466492007767,Low Risk
2013-01-11,0.0739729596438685,0.9266334284990371,-1.427024463041555,0.02822568614758099,0.8597591599329134,-1.367422959399201,-0.6171124597159025,Low Risk
2013-01-14,0.07508383439879143,0.8928876570028818,-1.371157498465394,0.02923554597955649,0.8393314779980217,-1.3332229733957217,0.5604727549218715,Low Risk
2013-01-15,0.07329907414843184,0.89329928078534,-1.3739358368919938,0.02697771763138831,0.9695574997989881,-1.5472223365834181,-1.2808244733678602,High Risk
2013-01-16,0.07245399451862353,1.0219370737925555,-1.5831475855778974,0.026233688015177142,0.9526862816337065,-1.5205410829948727,-0.36020979788930246,Low Risk
2013-01-17,0.07192386458631958,0.8586145438105172,-1.3189602761009478,0.025798518333190586,0.9274501349328992,-1.479912797052772,-0.1498239330579478,Low Risk
2013-01-18,0.07296319110582011,0.8703922100877207,-1.336975220527083,0.02673916932878954,0.9024936219887725,-1.4384313011318401,0.617079192784394,Low Risk
2013-01-21,0.07228712156371177,0.9183440490386343,-1.415249213604066,0.026314135042038174,0.8812147566779868,-1.4042193616999368,-0.15678620384559971,Low Risk
2013-01-22,0.07333152969695483,0.815839604467368,-1.2481098404197366,0.027376017203790164,0.859473705618146,-1.3678467078388497,0.6142656408076179,Low Risk
2013-01-23,0.07160278761714858,0.8568723696513708,-1.3164868285034483,0.02591416444676853,0.8842519581225524,-1.4096599007631663,-0.690828313686063,Low Risk
2013-01-24,0.0696908848071717,0.8945172035262189,-1.379650466466953,0.02422584100187839,0.9357929213268492,-1.4952459426457705,-0.9079840334493235,Low Risk
2013-01-25,0.06785262621494184,0.8971123248804949,-1.3860305147590517,0.022592426104693437,1.0005222886049692,-1.6022372774036884,-1.0411876263226474,Low Risk
2013-01-28,0.06646896624003648,0.9385980911088063,-1.4547239447504992,0.021592925529033077,0.9948457752908828,-1.594046000281366,-0.548244595784774,Low Risk
2013-01-29,0.06803531559624293,0.885786102569532,-1.3676787295912927,0.022949852425441217,0.9665171714836318,-1.546772642734178,1.0002418058019402,Low Risk
2013-01-30,0.0686466276119185,0.9297083915667567,-1.4381653354389943,0.023550599218617206,0.9386647506084872,-1.5008731066461796,0.4847883194179694,Low Risk
2013-01-31,0.0681340298994954,0.8720309772582873,-1.3451071595472772,0.023113305851340204,0.9148114699528969,-1.4624775358032525,-0.15487434460826238,Low Risk
2013-02-01,0.06753093276954683,0.836657118569718,-1.2882855883850373,0.022646109984063155,0.8929785843013486,-1.427396438230414,-0.1667575796880728,Low Risk
2013-02-04,0.06646912356560347,0.8450172554516231,-1.3028578194372806,0.021941869637108247,0.8780403374550211,-1.4037817224743612,-0.2915283806485719,Low Risk
2013-02-05,0.06471697200171689,0.8243683571357266,-1.2713615612523415,0.02039827399942695,0.9147549054111423,-1.4651121803096683,-0.8090592432476559,Low Risk
2013-02-06,0.06386469123367944,0.8613254343477537,-1.3320214633574108,0.019827299778502696,0.8938471517582384,-1.4316452866417373,-0.20034566076450397,Low Risk
2013-02-07,0.0630275699291956,0.7899637036724491,-1.2171263658323006,0.019380724365662877,0.8719214286224775,-1.3963830196383151,-0.1219718669768216,Low Risk
2013-02-08,0.06559179940702382,0.8022859914106404,-1.2347225380989784,0.021453817992930713,0.8530604959989903,-1.3638497267573229,1.2091936880947356,Low Risk
2013-02-12,0.06470132744660383,0.9154363140318859,-1.418911054265501,0.020948217997547258,0.8354908031975699,-1.3357281749902234,-0.17129386746472358,Low Risk
2013-02-13,0.06678227100756223,0.7995879203819317,-1.2292584186778106,0.023742309612682668,0.822244700701183,-1.3115104418990597,1.6500633166089458,Low Risk
2013-02-14,0.06689860387610813,1.0232771628532522,-1.5915246341504345,0.024091385463987234,0.8036600117965196,-1.2808600235747039,0.19909226190160328,Low Risk
2013-02-15,0.0670089800763605,0.8313820054901297,-1.2802954609215773,0.024196604966365817,0.7859476442963095,-1.2518624908067637,0.06499681487719619,Low Risk
2013-02-18,0.06708352937067817,0.8066544079532915,-1.2399711571155643,0.02421233524547126,0.7691302101699633,-1.2244160999590854,0.007652141133483554,Low Risk
2013-02-20,0.07118299478607204,0.9493164858219402,-1.4658010327301934,0.027390848875883084,0.7693773767345005,-1.2207068997131656,2.4316857187474246,Low Risk
2013-02-21,0.07030349526474623,1.260776127089156,-1.97089602591519,0.026238177125298395,0.7783588502298258,-1.2364451542927315,-0.4561442105110768,Low Risk
2013-02-22,0.07064138783198119,0.8666407032292989,-1.3322966048910387,0.026514533622233927,0.7628776875149649,-1.2109170741481088,0.11235499045938446,Low Risk
2013-02-25,0.06960477402487278,0.9750058209597141,-1.508751455461335,0.025412529632444454,0.7693964868900027,-1.222596831816032,-0.4276336785485788,Low Risk
2013-02-26,0.06867088990966333,1.0479491837276955,-1.6277924388936886,0.024122421136959567,0.7823059199075466,-1.244871717911724,-0.5012417299638692,Low Risk
2013-02-27,0.06898777071007436,0.8813208428521933,-1.3575227524698166,0.024364877620865144,0.7661165537570854,-1.2182365823527737,0.1359268759879777,Low Risk
2013-02-28,0.07079858250502845,0.9293486278724308,-1.4336603805037562,0.026533866646702906,0.7565391097679746,-1.200716073220541,1.114353945334101,Low Risk
2013-03-04,0.06948561691823721,1.0109807724895907,-1.567265086236034,0.02476397610479872,0.7957268608348177,-1.2662195073001667,-0.7001788529162406,Low Risk
2013-03-05,0.06990551369119119,0.901817689903131,-1.389910960545962,0.025027724386441217,0.7786934778304915,-1.2381989879453248,0.15018170543252118,Low Risk
2013-03-06,0.0701519058801869,0.8850656866539874,-1.3624138068590892,0.02562908087631688,0.7628045582759301,-1.2117127813491697,0.266019169488919,Low Risk
2013-03-07,0.06835414012155103,0.9069454627387636,-1.3998880331076131,0.02348133524397031,0.8368918101679261,-1.3343122061702035,-0.9285262005898048,Low Risk
2013-03-08,0.06822059372810614,0.9279987058195719,-1.433923223956733,0.023217964836209547,0.8177190495187927,-1.303359327416508,-0.07933936475761441,Low Risk
2013-03-11,0.06761429007402128,0.83451029837184,-1.283089817472257,0.022788318003590192,0.8019239284756917,-1.2780706813645821,-0.1588793747604656,Low Risk
2013-03-12,0.066129787240406,0.8550407720690386,-1.3179386217612354,0.021313846289978674,0.8275681441263303,-1.321261406430805,-0.6532748610170345,Low Risk
2013-03-13,0.0666142070072241,0.8791664346709078,-1.3563752664209054,0.021898389318538814,0.808304172929235,-1.289340597963678,0.3423595599044756,Low Risk
2013-03-14,0.06628664661316658,0.795009555595707,-1.2203444079234718,0.021831640811111674,0.7896926036343148,-1.25909406841069,0.015192157353213982,Low Risk
2013-03-15,0.06413278840960508,0.8160022898493229,-1.256765961061922,0.019850862169290467,0.8636437825737406,-1.3812955741477386,-0.9652690581158073,Low Risk
2013-03-18,0.06232791802008024,0.9100804014752684,-1.411175076126688,0.018175614171200314,0.9272816957360666,-1.4864609321850497,-0.9785525642652806,Low Risk
2013-03-19,0.06302420968987144,0.8765495822992643,-1.3561406762132189,0.018972759010992,0.901839514584218,-1.444357744002248,0.5751992397638257,Low Risk
2013-03-20,0.06137365702085695,0.8423890348064911,-1.3027684482256912,0.017337091295872048,0.9733234081478289,-1.5622517291140607,-1.0641897189158032,Low Risk
2013-03-21,0.06016839814553041,0.9531921112156073,-1.4834355025329033,0.01648786282281978,0.9631180297352899,-1.5465320040737405,-0.47576472495447447,Low Risk
2013-03-22,0.059329317222085676,0.8398179659542335,-1.3005704156753548,0.015978825218563933,0.9379628886967646,-1.506133092575953,-0.19172674733014766,Low Risk
2013-03-25,0.0623782459150047,0.8613303223639687,-1.3325282163700756,0.018340270590534384,0.9167327357170286,-1.469456986842711,1.6508055202612233,Low Risk
2013-03-26,0.06266941330523892,1.0678592322233125,-1.6665803708895006,0.018808664925069052,0.8919155942622585,-1.4286259095254477,0.36915445354672743,Low Risk
2013-03-27,0.0632794812339178,0.8231880433746351,-1.269667012778232,0.019579758774549788,0.8690242213365724,-1.3906618253930914,0.5053520793262457,Low Risk
2013-03-28,0.06306392698013727,0.884710275102188,-1.3693375595835022,0.019482617462590966,0.846989817042896,-1.354876719565418,0.0,Low Risk
2013-04-02,0.062082204985760045,0.9023390297072283,-1.3988623930614852,0.018614576442065323,0.8428382597208922,-1.3489865523711977,-0.4094435335037821,Low Risk
2013-04-03,0.06171359403365196,0.8159762943412149,-1.2592584935172564,0.018184465580363778,0.825367992557533,-1.3209693348570042,-0.16502860826671503,Low Risk
2013-04-04,0.05984752970151042,0.8509136369338473,-1.3179749039780793,0.016169444422010376,0.9501958432420834,-1.5258535900125447,-1.2794661429366732,High Risk
2013-04-05,0.0582079170156226,1.010419407419254,-1.578088042168853,0.014496198856321484,1.1339872070916803,-1.8260845820054146,-1.6790569765332743,High Risk
2013-04-08,0.057553290010958776,1.0621055284760805,-1.662260509996963,0.01419043034383809,1.0958834819685945,-1.764446580114217,-0.15044934346982478,Low Risk
2013-04-09,0.05719805361751752,0.8673432711800031,-1.3470982333412604,0.014127718234425423,1.059024886057107,-1.7045600828558927,0.05545408925920309,Low Risk
2013-04-10,0.05832957706252332,0.9444114820539221,-1.4707907283053325,0.014910478154870047,1.0258116073910937,-1.6498789700371945,0.7141891488984264,Low Risk
2013-04-11,0.05923407218144236,0.9538016387005792,-1.485109621592082,0.015763450593642387,0.9948146945252605,-1.5987255063706038,0.720835361874177,Low Risk
2013-04-12,0.05744985996450905,0.915010273217475,-1.4244252956636678,0.01400826517933331,1.1578719144260432,-1.8654606667108582,-1.645120630143921,High Risk
2013-04-15,0.056812304666370925,1.1167132180492243,-1.7515838233525245,0.013723251406416618,1.1203768400727256,-1.8047659841312071,-0.19463591714209175,Low Risk
2013-04-16,0.05649893679292321,0.8898773707958956,-1.384405624440706,0.013779786351434132,1.0828458137662575,-1.743669353665277,0.1072957149818244,Low Risk
2013-04-17,0.05609794494715135,0.9138209643359689,-1.42341077444046,0.013601303789652549,1.048976685297585,-1.688747778924086,-0.1072957149818208,Low Risk
2013-04-18,0.05469852170067636,0.9715971733356289,-1.518642461394694,0.012045185902663569,1.1632338915337446,-1.8760889125004114,-1.4658979247575084,High Risk
2013-04-19,0.05490200218444621,1.0427568434573917,-1.6335019655436311,0.01235728091605174,1.1235473024873919,-1.8112467421899334,0.3705042898598002,Low Risk
2013-04-22,0.0561755375568869,0.898888021390703,-1.3994159444603906,0.013392238842310552,1.087613047914273,-1.7519963824984568,1.0755165873552934,Low Risk
2013-04-23,0.05499479926462173,1.0104269013864242,-1.5812827755056922,0.012681221696719019,1.0766338704776335,-1.7348804217816045,-0.5783062774087968,Low Risk
2013-04-24,0.055939560691218256,0.9552598418120188,-1.4910325840481844,0.013525245364591461,1.0431798753224797,-1.6797538841761004,0.7928192420933144,Low Risk
2013-04-25,0.05729094876470044,0.9351670381449521,-1.4572819878047882,0.014620620087775269,1.012016000919529,-1.6281652550683645,0.9832476561319404,Low Risk
2013-04-26,0.05627166848286771,0.9889305681826428,-1.5454237242974505,0.013827839706635535,1.006909834234589,-1.6206717047025658,-0.5714011608179306,Low Risk
2013-04-30,0.057558393994256565,0.9275211251143048,-1.4448302678094036,0.015066075336748697,0.978107789192827,-1.5728091432213012,1.0535548207555272,Low Risk
2013-05-02,0.05675775850082881,0.9733107430618985,-1.519710223678824,0.014581175776512353,0.9583401775833045,-1.541111263777722,-0.313333740888551,Low Risk
2013-05-03,0.05744963483908443,0.907333159858591,-1.4120526754059524,0.015169283305380546,0.9318082157545241,-1.4973592109877063,0.43057602527376587,Low Risk
2013-05-06,0.05672986712495909,0.8883606950791632,-1.3819687665482006,0.014633885826216131,0.9155342018217458,-1.4713963061040751,-0.32079840036348545,Low Risk
2013-05-07,0.05567997543505162,0.8911604135664876,-1.3875923325081994,0.013727702222551812,0.9153696455424681,-1.472039155708017,-0.5343406664237221,Low Risk
2013-05-08,0.05569070617700526,0.8685729801251493,-1.3508451469931169,0.013763609449101974,0.8910549435524527,-1.4323903330768069,0.070888804746234,Low Risk
2013-05-09,0.05782303982186809,0.8484213234529315,-1.316325599846687,0.015638426591521946,0.8706866704921793,-1.3976762043584703,1.3723192536392674,Low Risk
2013-05-10,0.055698422307324504,1.019647157902985,-1.5957978675819784,0.013514506997961142,1.1144503658343592,-1.7956826861956645,-1.8854052107864812,High Risk
2013-05-13,0.055970686080606666,1.1286552615047836,-1.7718691292249102,0.013732467341753174,1.0781196475651276,-1.7363587998171977,0.22528895187874676,Low Risk
2013-05-14,0.057121066394983544,0.8876370575512701,-1.3805367411438114,0.014903927565528581,1.0455255109328065,-1.6824251530607826,1.1774598329591939,Low Risk
2013-05-15,0.05731089032176599,1.0698663492548126,-1.6752960873660805,0.01507052696416457,1.01372166510443,-1.6304847820955508,0.12088267951765058,Low Risk
2013-05-16,0.05831009292554092,0.9679381293244421,-1.5092998865744474,0.01615034724090935,0.984561999336246,-1.5821476332644995,0.9270937241323668,Low Risk
2013-05-20,0.057998310479123766,0.9589508639200065,-1.4948821732857542,0.015988218169903364,0.9586171988052996,-1.5400648199223474,-0.1506923269063224,Low Risk
2013-05-21,0.05779556702897697,0.9503779882954372,-1.481081556131787,0.015792668603682267,0.9345742428226235,-1.5011106536525551,-0.1625502229995226,Low Risk
2013-05-22,0.05885647815230288,0.9015258342619518,-1.4009538297169444,0.01688002906395276,0.9100794484623782,-1.4603018815533217,0.7755155037730945,Low Risk
2013-05-23,0.056884600903805024,0.9507037639122954,-1.482936317970647,0.014890981421895544,1.0283289738293806,-1.6545963840243336,-1.3659876662997066,High Risk
2013-05-24,0.05733243384017826,1.0376492794389394,-1.6231402158581216,0.015220124609723402,0.9976729609221189,-1.6043715783834884,0.2568208921619836,Low Risk
2013-05-28,0.05776669638331853,0.8695531223644299,-1.3503822829442576,0.015875884139139856,0.9690869784324647,-1.5572364521729645,0.49233066617143534,Low Risk
2013-05-30,0.059233517862029926,0.9321563060010798,-1.4504744869425128,0.01709947946326178,0.9428729531027736,-1.513575235269208,1.00808671278116,Low Risk
2013-05-31,0.05935556799841397,0.9765096071643077,-1.5220217405433625,0.017322797771508636,0.9173918677071398,-1.4718393728784407,0.09949100432997775,Low Risk
2013-06-03,0.058718563199236455,0.8423413002642155,-1.3053477880035784,0.016643258165218514,0.9106619472039067,-1.4615646251925845,-0.45231319589729685,Low Risk
2013-06-04,0.05892005857374969,0.8975212495212939,-1.3943427894768026,0.01684810562253808,0.8869873259828057,-1.4227888916928286,0.0960006186268353,Low Risk
2013-06-05,0.05700057482250752,0.8892623962341496,-1.383162468148157,0.014658319232146555,1.048105893532588,-1.6868531927174866,-1.558874478960586,High Risk
2013-06-07,0.05477899230322415,1.0824631315429742,-1.6983173149475521,0.012902372655236841,1.2909892730448438,-2.08313164345187,-2.091826583145288,High Risk
2013-06-10,0.05489865354060258,1.2038084956247908,-1.8945500157036705,0.013222324454639302,1.2437476572458663,-2.0059987749912147,0.39729889849464833,Low Risk
2013-06-11,0.05401521046591983,0.930618805577966,-1.4530916384356998,0.012521559971846194,1.2384907488720438,-1.9982225759575907,-0.8001772463575598,Low Risk
2013-06-12,0.05285378499434594,1.085688793527876,-1.7055027149322508,0.011903271023066367,1.2230210900735548,-1.9737391354584455,-0.677779343001367,Low Risk
2013-06-13,0.051933126942454146,1.085854831688873,-1.7070345338390753,0.010667339475086005,1.3327452383379577,-2.153478534856467,-1.626841478582966,High Risk
2013-06-14,0.05208093713950832,1.1396177095334175,-1.7937682965665014,0.010874001407322115,1.2840409697000517,-2.07405648970544,0.35520915427181754,Low Risk
2013-06-17,0.05147015491775871,1.0097615825644886,-1.5839424321821043,0.01062927098658121,1.2421295687628617,-2.006127888874557,-0.2407510729751193,Low Risk
2013-06-18,0.052586740207904624,1.0274406206292404,-1.6115690842502184,0.011360991858324603,1.2002814350249338,-1.9374927841566323,0.9595522156126312,Low Risk
2013-06-19,0.05153188251281977,1.0686279472398892,-1.679411727349366,0.010694728729325718,1.1889861329745077,-1.9198291562157666,-0.6862005593996364,Low Risk
2013-06-20,0.050086793956497906,1.0352719650475954,-1.6270426459100267,0.009334001511849046,1.4017416745418567,-2.267002817076334,-2.1330880696136667,High Risk
2013-06-21,0.049111757460246375,1.3171670186630322,-2.085199261390617,0.008361824889965966,1.4718001501440872,-2.3820441525889704,-1.5477469245449669,High Risk
2013-06-24,0.04819829737394638,1.1900034532727692,-1.88032518447992,0.007559535289368199,1.501652390214556,-2.431534938951097,-1.3190583758495715,High Risk
2013-06-25,0.04730245390134443,1.1929972815712366,-1.8861038980173659,0.007054248675232392,1.4710094413851245,-2.382249178182465,-0.7394389979904069,Low Risk
2013-06-26,0.04666108076027996,1.1960089108495124,-1.891478616930306,0.006894786670901451,1.4160913668106696,-2.293055093635463,-0.09929231088305719,Low Risk
2013-06-28,0.05106929482744629,1.2790791284391696,-2.0183061478263635,0.009541368621664287,1.3760534773269217,-2.223347122989632,4.538654300055379,Low Risk
2013-07-01,0.050144572949433495,2.1271853203927087,-3.3910874957646158,0.009109547280678563,1.339702012441602,-2.1646996302558588,-0.5048430825787578,Low Risk
2013-07-02,0.05015432307803506,1.185295904940008,-1.8671269692304284,0.008938807419261272,1.2921447604008993,-2.087532918739392,-0.10376674038213107,Low Risk
2013-07-03,0.048930570358121823,1.4635060160974416,-2.3190046576234487,0.007815988479350595,1.4122381399635466,-2.2839194903106503,-1.7468965686319973,High Risk
2013-07-05,0.048605253187272046,1.795234928157284,-2.8559102527608387,0.007912620588959028,1.359926730618402,-2.198766108636612,0.2743112823295034,Low Risk
2013-07-08,0.048218596644788954,1.2408124776835106,-1.9591929126721492,0.007218566690670066,1.3560823120759984,-2.193282079888682,-0.9144871901713058,Low Risk
2013-07-09,0.048774427095991155,1.46014920681423,-2.313476632666437,0.007688286348559809,1.3075390810622711,-2.1139908812485095,0.7710953487173005,Low Risk
2013-07-10,0.048147777329400364,1.4943036367583853,-2.369248194771737,0.007378500594005838,1.2667831732277375,-2.048022956013723,-0.30010662108684255,Low Risk
2013-07-11,0.048396698724259155,1.2595704927604292,-1.9900257346107502,0.009506289305350751,1.2265355970512688,-1.9801938340768246,3.187043244134307,Low Risk
2013-07-12,0.04755220936880019,1.8091914951431112,-2.880291888280987,0.00902404541725013,1.199009127573455,-1.9359268558467593,-0.47678004315015593,Low Risk
2013-07-15,0.047553333788738585,1.3954148454911168,-2.2105143474787705,0.009210841096622414,1.158985338054989,-1.8706451921197442,0.292087614426504,Low Risk
2013-07-16,0.04743078848356596,1.2845119569515062,-2.0308990399801727,0.008574959705348273,1.1429002734188363,-1.845143533007886,-0.5809011750507393,Low Risk
2013-07-17,0.04825182926667465,1.5500837508596765,-2.459953813771047,0.009605352754847824,1.1065962322925362,-1.7853757150050684,1.1502891540871498,Low Risk
2013-07-18,0.04785957128857413,1.3279750775228385,-2.1008440891339815,0.00873258264573618,1.1121256509936044,-1.795276299441415,-0.7791113072427488,Low Risk
2013-07-19,0.04778758411621034,1.2837947824603613,-2.029171556384719,0.00824330716006532,1.0860154895856806,-1.7532960519224305,-0.36704831197223176,Low Risk
2013-07-22,0.04775200859640842,1.3600022233211253,-2.1525362003070296,0.008673867024928887,1.0522432718787638,-1.6979714154932313,0.474019937779765,Low Risk
2013-07-23,0.04858619105491558,1.2285067281636597,-1.939210405656681,0.010115267642730633,1.0219119347849033,-1.6475871876334482,1.4087377880516507,Low Risk
2013-07-24,0.049217677298344434,1.294778507054529,-2.04558113162359,0.010666876275160848,0.9917355130316182,-1.5979815466892195,0.4894104262175096,Low Risk
2013-07-25,0.04900019799668376,1.2264928763488068,-1.9352409000963702,0.010561850778682427,0.9630304978101709,-1.5513506567942483,-0.0524627691269992,Low Risk
2013-07-26,0.04938923415337123,1.1343298702702735,-1.7854079816879207,0.010601591873790603,0.9354707048442117,-1.5064326034529305,0.03632473092632459,Low Risk
2013-07-29,0.048860834255225735,1.1589366378537609,-1.8256903145605792,0.009823471427643128,0.9314375182182688,-1.5006388513002493,-0.5138296530601709,Low Risk
2013-07-30,0.049711673450335135,1.1254489735531221,-1.7707370547137864,0.01102956765568771,0.9073843936575758,-1.460535421913885,0.9085281895214009,Low Risk
2013-07-31,0.04954713706050975,1.1003545191245077,-1.730095538803985,0.01050151405253199,0.8920267594469661,-1.4360550952213238,-0.31805219529530593,Low Risk
2013-08-01,0.05010529801810002,1.0617290927347653,-1.6669260745717958,0.011072854936211322,0.868810170192839,-1.3977082218186223,0.36225844142130326,Low Risk
2013-08-02,0.05039737216909362,1.02787583256527,-1.6116972324164807,0.01138851773554377,0.846526713787835,-1.3610974293426237,0.17662982406239763,Low Risk
2013-08-05,0.04998362694086122,1.0004429530622292,-1.5676532775358605,0.010617199501537606,0.8435038136358733,-1.3569276673139783,-0.43410246516631207,Low Risk
2013-08-06,0.049219129421174825,0.9882127261188153,-1.5486738011788246,0.009549254917914238,0.8548949028704252,-1.3765084024496927,-0.5857998528742141,Low Risk
2013-08-07,0.0472790863385911,1.0089827921086187,-1.5845939434764893,0.007667894293863886,1.0518986632030531,-1.6981524197477846,-1.6546197225105574,High Risk
2013-08-08,0.04765505313294435,1.1495820930491192,-1.81135574367975,0.007902135056807745,1.019237227481644,-1.6448231880928155,0.2632985395938914,Low Risk
2013-08-09,0.047411725740915386,0.9339500022551408,-1.462738759054603,0.007711848013752432,0.9895577759525592,-1.5967443196875426,-0.10687927702969499,Low Risk
2013-08-12,0.047886201802152,0.9579213500646061,-1.5008602125575434,0.008021528258464342,0.9608342972610849,-1.5497288053917073,0.26698744232176386,Low Risk
2013-08-13,0.049907434330161836,1.0384814892052985,-1.6292957031960076,0.009864823246266419,0.9361374544735654,-1.5080256215625456,1.7968686254653692,Low Risk
2013-08-14,0.050733016870830816,1.127140728525699,-1.7717306583176797,0.010755799362065421,0.9110707518695504,-1.4664851388191598,0.6505827380799203,Low Risk
2013-08-16,0.05064423492859922,0.9499815876871082,-1.4852360923802523,0.010408414861426825,0.8920846263753701,-1.435932727368704,-0.23645400980678016,Low Risk
2013-08-19,0.050424342749547206,0.9788043192047295,-1.5319218046987901,0.010202141740375058,0.8709416445951956,-1.4017220121149199,-0.13651184213578182,Low Risk
2013-08-20,0.04860752324206647,1.0220996838012697,-1.6041552349878199,0.008219957263645024,1.0324594987764404,-1.6659318617066239,-1.5222327352317964,High Risk
2013-08-21,0.047146444927577066,1.101809130539012,-1.7348618488854428,0.006992665734949466,1.084311123715673,-1.7514796252629845,-1.0828206916983405,Low Risk
2013-08-22,0.04612080393528125,1.036321208633314,-1.6301173412872725,0.0060457567496004245,1.1026941451209011,-1.7823581623909326,-0.8781112520184748,Low Risk
2013-08-23,0.04750009360595625,1.0455960230954962,-1.6439863797937235,0.007210253585415698,1.068327345386366,-1.7256238272401223,1.240351644383544,Low Risk
2013-08-26,0.04853092445425956,1.1125505711859829,-1.7513873929528023,0.008160575947849353,1.0354212071376891,-1.6713839861884794,0.9569107073293236,Low Risk
2013-08-27,0.048540146315890764,1.0273708375673776,-1.6133705112676437,0.008094161377005566,1.003828025201591,-1.6200607696600025,0.0,Low Risk
2013-08-28,0.048500284408443325,0.9767887653630511,-1.5314197134427086,0.008026078378314363,0.9742888724152293,-1.5720714016278003,-0.016284156706707357,Low Risk
2013-08-29,0.05002788197196387,1.0164384256323953,-1.594275813653729,0.009456721811590112,0.9477448650273436,-1.5277964024418094,1.2901327303178918,Low Risk
2013-08-30,0.05121821261064324,1.0721283080273982,-1.683417186786458,0.010808873435162448,0.9227210346272459,-1.4860338549540681,1.1506338884067038,Low Risk
2013-09-03,0.0515358935204693,1.016349481751068,-1.5926496602058233,0.01101571737095614,0.8981545167692296,-1.4458329374726933,0.12306619522451205,Low Risk
2013-09-04,0.051657248304646526,0.9507335358730613,-1.486231455501182,0.011136928529953906,0.8749356947033805,-1.407899765092126,0.03966316804547258,Low Risk
2013-09-05,0.05286296655797138,0.9804171940555384,-1.5331893072572886,0.012468892667497185,0.8544096748121951,-1.373416919454281,0.9748094139795309,Low Risk
2013-09-06,0.053399684089146596,0.9933357285418898,-1.553346351006703,0.01298840584119722,0.8337966413697442,-1.3393319752777646,0.24712385881374824,Low Risk
2013-09-09,0.05453468091365495,0.9085384388236062,-1.415233288107404,0.014481108114608093,0.816749938568098,-1.3103817224009087,1.1181117106032459,Low Risk
2013-09-10,0.055902601279863934,1.0151842255961623,-1.586653921283356,0.01603944521383112,0.8015535461534398,-1.2843746480848424,1.1861869985890214,Low Risk
2013-09-11,0.056709196362370186,1.0095162129073587,-1.5765379589405242,0.016993985044645523,0.7847246562103687,-1.256055308376505,0.45074091258841126,Low Risk
2013-09-12,0.057061527863468756,0.8881842800858607,-1.3797062956512829,0.017150906096958095,0.76834466636751,-1.2291850278169978,-0.02286928052579275,Low Risk
2013-09-13,0.0560901189574325,0.9360391340970601,-1.4581687764344238,0.016001492205235595,0.7863566191550071,-1.2596164911649037,-0.5696357826291197,Low Risk
2013-09-16,0.057299445003072456,0.9544335780856926,-1.486950635606068,0.017637602379489595,0.7734237215102149,-1.237195457166565,1.1549801308650223,Low Risk
2013-09-17,0.05668538930124836,0.9514525764061272,-1.482700397594913,0.01666139007133744,0.7831104312013875,-1.2539106422884359,-0.49389858963724415,Low Risk
2013-09-23,0.05717219239744558,0.9009008719062184,-1.4002975640163442,0.01708897293971295,0.766820597115285,-1.2269308142125541,0.17504151005730903,Low Risk
2013-09-24,0.05714120315591287,0.8825755548463319,-1.3705345387325973,0.017049215105175628,0.752078233796378,-1.2029386200312338,-0.07226488865504341,Low Risk
2013-09-25,0.05630252054638132,0.8745227305448864,-1.3583723608253246,0.015924083887106522,0.7668771063879792,-1.2281204103853536,-0.5264276933459616,Low Risk
2013-09-26,0.05720727234511217,0.8668254252062244,-1.3449403502743291,0.016879339291663797,0.7519182586079777,-1.2028594687505085,0.46934261162317176,Low Risk
2013-09-27,0.05739981378757389,0.8353050477245145,-1.2936039904534862,0.017174406373270987,0.736933833074367,-1.17813287454186,0.09893451133845979,Low Risk
2013-09-30,0.05585333348278636,0.8235037244133905,-1.276250613303972,0.015481768945884227,0.7856532477386108,-1.2590336074658044,-0.775034424779615,Low Risk
2013-10-01,0.0563710606442605,0.8655089340524297,-1.3435263477599668,0.015908129814703575,0.768597996445706,-1.2308373985291605,0.21823064547745635,Low Risk
2013-10-02,0.056542216836969694,0.7829104775622385,-1.2096095687225072,0.016260099330173704,0.7523770917687951,-1.2040596177325193,0.1490338008958795,Low Risk
2013-10-04,0.0566947071751125,0.7769437344838788,-1.199664924233991,0.016253566604112948,0.7371565560907026,-1.179264418865044,-0.03437270689417971,Low Risk
2013-10-07,0.05675516312237904,0.7835733211115578,-1.2101925453848736,0.016405583485497997,0.722382106032825,-1.1550299805683433,0.026739233421707868,Low Risk
2013-10-08,0.05772890687137252,0.7352482678991098,-1.1310387805252171,0.01752466846835413,0.7094990507205331,-1.1329985043573771,0.491442157083591,Low Risk
2013-10-10,0.05763027418029685,0.7472071674225137,-1.1503371319926006,0.017442689879716405,0.6973388386299539,-1.1132544732392085,-0.0912557085814436,Low Risk
