Date,Actual_Return (%),GARCH_Vol,GJR_GARCH_Vol,VaR_95,Risk_Label
2020-01-08,-0.6234404012872846,0.8740973917340701,0.8220552895267283,-1.2781184652465722,lowrisk
2020-01-09,1.7094399402785756,0.8673047323840012,0.8856810798739163,-1.3799425084144934,lowrisk
2020-01-10,0.8960764274869436,0.9523675249908782,0.8106238754967067,-1.2598241102482024,lowrisk
2020-01-13,1.0281600013928072,0.9492487674514604,0.9243499555815414,-1.4418265533563763,lowrisk
2020-01-14,0.46537792596426064,0.9555381539848521,0.8235454957743391,-1.2805033287501582,lowrisk
2020-01-15,-0.595411001986444,0.9313604870971658,0.8865946175711941,-1.3814044957849534,lowrisk
2020-01-16,1.0091065515552338,0.9186514427762551,0.8347839985386565,-1.298488956659411,lowrisk
2020-01-17,0.17159092950694554,0.9263944754442084,0.8416198037512822,-1.309428692280136,lowrisk
2020-01-20,0.7489191735618562,0.8978080497414068,0.8298142076301847,-1.2905355119754482,lowrisk
2020-01-21,-1.1420425203111244,0.8902280825395283,0.7951062926122048,-1.2349904221969992,highrisk
2020-01-22,1.3055320842267297,0.9211426037164842,0.9103033789688391,-1.419347001973695,lowrisk
2020-01-23,-1.2327370208168695,0.953840265306796,0.8363866837701472,-1.3010538268057057,highrisk
2020-01-28,-3.2131811317736036,0.985850952605586,1.0162866533505988,-1.5889581839619888,highrisk
2020-01-29,0.41244948888247057,1.2967522873451631,1.4928675932645767,-2.3516583081413356,lowrisk
2020-01-30,-1.926741430859309,1.2514536817568982,1.3499475197212096,-2.122935023783966,highrisk
2020-01-31,-1.340566900472001,1.3173037432641614,1.5354292064808597,-2.4197721267325525,highrisk
2020-02-03,0.18258687818814173,1.3215525281527818,1.475324817329508,-2.3235835861716687,lowrisk
2020-02-04,1.9558419898175885,1.2717237357270934,1.4491561166379983,-2.2817042964320726,lowrisk
2020-02-05,0.45992748999923233,1.326778666199307,1.359338297461761,-2.137963630152806,lowrisk
2020-02-06,2.9124521732928423,1.2808959215775824,1.4093480212138214,-2.217997092092673,lowrisk
2020-02-07,-0.8148869529608739,1.4531660184261206,1.2748488173062913,-2.0027502139006654,lowrisk
2020-02-10,-0.6628004014793272,1.4156451383597395,1.504988787441984,-2.371056558323098,lowrisk
2020-02-11,1.0209682320982274,1.3741643085816055,1.280200511640892,-2.0113148407913393,lowrisk
2020-02-12,0.7523119727287336,1.3466317522554851,1.3582702154429689,-2.1362543165396484,lowrisk
2020-02-13,-0.2025050463488233,1.30865568784889,1.2308217755477455,-1.9322911850050632,lowrisk
2020-02-14,0.6888185268933235,1.2608824647075398,1.2493310449227146,-1.9619126424920246,lowrisk
2020-02-17,-0.0825395797523106,1.225682212668483,1.149487173047273,-1.802126702475852,lowrisk
2020-02-18,-1.6719855046560226,1.180862034795047,1.153129149008418,-1.8079551678742474,highrisk
2020-02-19,0.19796217005579714,1.2288859738056532,1.2431667895030918,-1.9520476269610465,lowrisk
2020-02-20,-0.564723922045031,1.1839785150423112,1.1768451372075983,-1.8459092395327061,lowrisk
2020-02-21,-1.4361801221213801,1.1528206101663674,1.163479864106003,-1.824520017680658,highrisk
2020-02-24,-3.976536882491138,1.18131894460214,1.229516001618585,-1.9302014792394475,highrisk
2020-02-25,1.1393115272078793,1.5721725570292084,1.878416790291239,-2.9686750535079462,lowrisk
2020-02-26,-1.5243614142124995,1.5374252918369604,1.6555947191189915,-2.6120799673015034,highrisk
2020-02-27,-1.0232953267104696,1.5361571683874178,1.801716287003518,-2.8459267887688604,highrisk
2020-02-28,-3.3280786345193167,1.503298897372972,1.6557468898463692,-2.6123234949438143,highrisk
2020-03-02,0.8729809607080298,1.7067083498941698,2.0649576901369056,-3.267207276602091,lowrisk
2020-03-03,0.43917272346854885,1.6521676782715826,1.8337088367206018,-2.897126321940368,lowrisk
2020-03-04,2.390554739972005,1.5888677448214423,1.8640038321108203,-2.9456091604489805,lowrisk
2020-03-05,1.161743845929252,1.64989745654447,1.6983052100562879,-2.680432043545922,lowrisk
2020-03-06,-2.2571396185094112,1.6111776757556022,1.7856624214376486,-2.8202348564333852,highrisk
2020-03-09,-4.456255010547268,1.6667741121095054,1.818512589159276,-2.8728068854472184,highrisk
2020-03-10,0.5911677680436975,2.007680021062546,2.409681330474737,-3.818888515345456,lowrisk
2020-03-11,-2.9368785050903385,1.9294084407039866,2.1444531892441385,-3.394428535286355,highrisk
2020-03-12,-3.721973936755331,2.0168786554182616,2.4242009364310824,-3.8421250830267795,highrisk
2020-03-13,-2.8551722887077142,2.183495387994492,2.5731135756312136,-4.0804386178280545,highrisk
2020-03-16,-3.2433875235539507,2.233164606168834,2.673021456493387,-4.2403269951387985,highrisk
2020-03-17,-2.6444379304983063,2.3155526121647867,2.7704948878079185,-4.396319381618205,highrisk
2020-03-18,-4.99742465913097,2.333218633330881,2.790301309028949,-4.428016746451039,highrisk
2020-03-19,-7.978020442630385,2.6152227616735586,3.22125589941897,-5.11769837674338,highrisk
2020-03-20,6.972189535699454,3.307215503722013,4.1709658690119,-6.637574332910729,lowrisk
2020-03-23,-5.680885850492136,3.6708873437718257,3.7728145405186013,-6.000389665519662,highrisk
2020-03-24,8.754788961122257,3.8348581262860275,4.636791359765081,-7.383061887884047,lowrisk
2020-03-25,5.539444517327379,4.3512081440806165,3.9324380943933925,-6.255844498405397,lowrisk
2020-03-26,-1.5360633822804493,4.414503978928072,4.662690108345533,-7.424509157600635,highrisk
2020-03-27,1.9217645163944184,4.242293311444863,4.05921243486892,-6.458728829534737,lowrisk
2020-03-30,-0.574811279813636,4.087294622929701,4.163903606870304,-6.626272185130009,lowrisk
2020-03-31,1.8625254822245838,3.9118812009439123,3.775612713421838,-6.004867743936224,lowrisk
2020-04-01,-4.521788898326245,3.7723096636744446,3.7349164968141357,-5.939739227747712,highrisk
2020-04-02,2.396496192961085,3.8118096895795177,3.86309481002409,-6.14487041788716,lowrisk
2020-04-03,-0.06040445093540412,3.6993588807767757,3.6372753048583513,-5.7834783641824625,lowrisk
2020-04-06,3.8564812406115445,3.537970716149906,3.541228569305601,-5.629769201691982,lowrisk
2020-04-07,1.6719206861620515,3.5352104595099836,3.3106845539869325,-5.2608162403249334,lowrisk
2020-04-08,-1.2244362693126893,3.409089859603034,3.339729713671093,-5.3072988942512875,highrisk
2020-04-09,1.5261839699730797,3.278815655006527,3.102433501671731,-4.927540000847221,lowrisk
2020-04-10,0.9683831623471969,3.1613519542403887,3.0274268640321638,-4.807502527564511,lowrisk
2020-04-13,-1.8722590687626304,3.0342976346251036,2.8525460856494966,-4.527630673240844,highrisk
2020-04-14,1.6502373587713142,2.948906980438395,2.8370854021449907,-4.502888044568131,lowrisk
2020-04-16,-0.1415391369915666,2.8540982395457006,2.656874273963093,-4.21448572225192,lowrisk
2020-04-17,3.1548852513677192,2.731578513455894,2.597380125890639,-4.1192737858891375,lowrisk
2020-04-20,-1.135750382639228,2.7442417047364995,2.4250574997909,-3.8434958910599715,highrisk
2020-04-21,-1.092647760929949,2.645680387486691,2.5149461976096052,-3.987349988542386,highrisk
2020-04-22,0.9894794232874242,2.5509428434448322,2.3031040727996297,-3.648326747436377,lowrisk
2020-04-23,0.7357339355229386,2.4548450599510834,2.282602897007505,-3.615517526561328,lowrisk
2020-04-24,-1.372985610842958,2.3573936323374762,2.1246887114291493,-3.362798294919308,highrisk
2020-04-27,1.8055596625244723,2.2896882212587553,2.1356351519620147,-3.380316518697299,lowrisk
2020-04-28,0.6063896981232436,2.2428957413668855,1.9879276384578797,-3.143931616455592,lowrisk
2020-04-29,0.6841007823076451,2.1532888503179786,1.984070244520807,-3.137758405174115,lowrisk
2020-05-04,-2.9682720864790095,2.0696999751284584,1.8336395854624372,-2.897015495134723,highrisk
2020-05-06,1.7405478340849674,2.1432933320777203,2.114425844416559,-3.3463740334993033,lowrisk
2020-05-07,-0.2119866059107601,2.1028238048064014,1.9110392188320247,-3.0208826182997317,lowrisk
2020-05-08,0.8452693340149201,2.0158863156797513,1.953002123599379,-3.0880382890295857,lowrisk
2020-05-11,-0.65289369083278,1.9435146368740686,1.7690376493281517,-2.7936292692383637,lowrisk
2020-05-12,-0.6216583821604447,1.8725010698710134,1.789594220410193,-2.8265271424092973,lowrisk
2020-05-13,0.9740507397401029,1.8043614639020933,1.661713863453562,-2.621872788946219,lowrisk
2020-05-14,-0.8636019156983985,1.7479831724784882,1.6311138040166304,-2.5729017387471576,lowrisk
2020-05-15,0.0551786996439944,1.6946998181408521,1.5801538004892293,-2.4913474889579312,lowrisk
2020-05-18,0.6480431017784641,1.6259359968882385,1.512026207640865,-2.382318950101832,lowrisk
2020-05-19,2.4555130325441508,1.5687046998613716,1.4449481335349779,-2.274970016970965,lowrisk
2020-05-20,0.35461426208483215,1.6390044632902971,1.3922614441054364,-2.190652451569035,lowrisk
2020-05-21,0.3874901441615309,1.5750348011563369,1.4615897567371887,-2.301602571947173,lowrisk
2020-05-22,-1.5744727694769822,1.514771539741506,1.3066945397645804,-2.053714770892605,highrisk
2020-05-25,1.2022100532528535,1.5193032990939586,1.4505497744412954,-2.2839346478595344,lowrisk
2020-05-26,1.7167919270535466,1.491520871983617,1.309508491595216,-2.0582181012420055,lowrisk
2020-05-27,0.1233824186107754,1.5010356184585183,1.3463534674567543,-2.1171832534573936,lowrisk
2020-05-28,0.24256682292876192,1.4418608310335972,1.2950190444236906,-2.035029798413514,lowrisk
2020-05-29,0.011180849570807814,1.3864376322849001,1.2375040424137649,-1.9429852043030915,lowrisk
2020-06-01,1.7987207370817695,1.3328976950225186,1.1910191370752399,-1.868592713741976,lowrisk
2020-06-02,1.052309741033527,1.3653915719035372,1.1403820779831761,-1.7875552906663386,lowrisk
2020-06-03,3.4986458637329507,1.3401269073197497,1.1856343266225657,-1.8599750892065128,lowrisk
2020-06-04,0.18869546794994055,1.5878102294587895,1.103010307168808,-1.727747077929032,lowrisk
2020-06-05,1.4452511621723418,1.524682020628567,1.398327424362804,-2.2003601916570017,lowrisk
2020-06-08,0.05159837764885976,1.5113973711948634,1.0976899909523883,-1.7192326672611,lowrisk
2020-06-09,0.18898056235298424,1.4515864361239865,1.2878071732264713,-2.023488222582392,lowrisk
2020-06-10,0.19889124592536475,1.3952199258659173,1.066817979602235,-1.6698263966396225,lowrisk
2020-06-11,-1.1300329860315501,1.3417655233856995,1.1526550215672384,-1.807196394226418,highrisk
2020-06-12,-2.398430679712527,1.3291334572452427,1.1033549952093682,-1.7282987021953862,highrisk
2020-06-15,-5.032617879503466,1.4386476641395538,1.42250158935257,-2.2390475102118614,highrisk
2020-06-16,5.31966294630905,1.945388854594546,2.254804786818335,-3.5710305982820354,lowrisk
2020-06-17,0.1520456744948319,2.3422017675475852,1.9980936362120705,-3.160200852382081,lowrisk
2020-06-18,-0.3929643652587968,2.2429676743343863,2.425231556477811,-3.8437744440729085,lowrisk
2020-06-19,0.516556292331973,2.1515519803223366,1.9422445521411316,-3.0708223233878322,lowrisk
2020-06-22,-0.690518390242873,2.0648360224619924,2.1347713585612986,-3.378934140010249,lowrisk
2020-06-23,0.18460279277671535,1.9885189110510908,1.8530902571279504,-2.9281435333171486,lowrisk
2020-06-24,1.674212446494887,1.906038860608423,1.9145072680701722,-3.0264327386739804,lowrisk
2020-06-25,-2.4611523959883175,1.8785149225565458,1.71992972754271,-2.715039013298404,highrisk
