Date,Actual_Return (%),GARCH_Vol,GJR_GARCH_Vol,VaR_95,Risk_Label
2021-10-20,-0.4232442333248745,1.1128567923402557,1.1419977849482867,-2.1291873033424653,lowrisk
2021-10-21,-0.1423264538420226,1.0810577048018195,1.1274707727419409,-2.101626073143141,lowrisk
2021-10-22,0.04068648389147274,1.0446722314330232,1.069832252101687,-1.9922719600502499,lowrisk
2021-10-25,0.42367372686191174,1.0089438848469772,1.0405821629257541,-1.9367775177191218,lowrisk
2021-10-26,1.0225752693184602,0.9802530132370735,0.9937366809780139,-1.8479003905149494,lowrisk
2021-10-27,-0.9036613643358662,0.9832747941564673,0.9690274464906755,-1.8010210398211342,lowrisk
2021-10-28,-0.40285251190047816,0.9851187564705788,1.0204036860462644,-1.8984941020760606,lowrisk
2021-10-29,-1.3855769798464297,0.9605272001968269,0.964851312618663,-1.7930979111450631,highrisk
2021-11-01,0.3443484771767732,1.0067596611636507,1.0854385189568974,-2.021880795455554,lowrisk
2021-11-02,1.2770548725339261,0.9762574198647299,0.9997905393062106,-1.8593860133400366,lowrisk
2021-11-03,-1.3617439070063688,1.0000301756522345,0.9994858020645802,-1.858807853622981,highrisk
2021-11-04,0.5275158854038724,1.0389241586046603,1.1145108247610813,-2.077037940043362,lowrisk
2021-11-05,-0.4300040427861952,1.0115838400289077,1.0253327347985672,-1.907845691060516,lowrisk
2021-11-08,-0.06927680564816155,0.986258668663234,1.0435566686380022,-1.9424208692562441,lowrisk
2021-11-09,0.19744580598697928,0.9543143876805217,0.9718812565863092,-1.806435402793622,lowrisk
2021-11-10,-1.0610440122462226,0.9244132048054519,0.962163973147654,-1.787999382918326,lowrisk
2021-11-11,-0.06992632254459806,0.9441917298103445,0.9968098317562225,-1.8537308954276142,lowrisk
2021-11-12,1.136098682641506,0.9146461647561771,0.9535232714255143,-1.7716058970545527,lowrisk
2021-11-15,1.0143524335694436,0.9328277380146737,0.9261385363821382,-1.7196504793983127,lowrisk
2021-11-16,-0.07355834839179129,0.9395948459511028,0.9330778091028462,-1.7328159459205876,lowrisk
2021-11-17,-1.181876100990594,0.9103495268643538,0.9085788599087853,-1.6863355569191858,lowrisk
2021-11-18,-0.5148811671827445,0.9425834774020088,0.9817197563127184,-1.825101399071721,lowrisk
2021-11-19,0.7943783390637486,0.9252234671021525,0.9470376708602942,-1.7593011555413038,lowrisk
2021-11-22,2.1632070665031575,0.9180693941013826,0.9247209803348506,-1.7169610352108375,lowrisk
2021-11-23,-0.6612146755189385,1.0550281304834652,0.9062861480554492,-1.681985732036206,lowrisk
2021-11-24,-0.2626816396622589,1.0366796983846815,1.0527796289998819,-1.9599190395642423,lowrisk
2021-11-25,-0.8814661571663354,1.0049756051429313,0.9104240474032702,-1.6898363206394915,lowrisk
2021-11-26,-1.7658078765380114,1.003404145669741,1.0173376161437264,-1.892677031284714,highrisk
2021-11-29,-0.8973589332312838,1.0862899218796818,1.1269903244003838,-2.10071454727998,lowrisk
2021-11-30,-2.2229947429497883,1.079006983179349,1.1320105590528804,-2.110239137811517,highrisk
2021-12-01,2.615275171945658,1.20795980395931,1.3616920607487277,-2.5460000947686883,lowrisk
2021-12-02,1.684890357674099,1.352252121974678,1.2468216320624304,-2.3280633103048376,lowrisk
2021-12-03,0.5936498469569537,1.3724805208692337,1.400916537592144,-2.6204183454298406,lowrisk
2021-12-06,0.2268103191211766,1.3276242863963106,1.2634791724763925,-2.3596666640697097,lowrisk
2021-12-07,0.8768851968386375,1.277906382643624,1.2774422521760986,-2.3861579788995413,lowrisk
2021-12-08,0.24193954978586585,1.2496649835201774,1.1774143721506019,-2.1963810730517697,lowrisk
2021-12-09,0.9669453842747598,1.204151694504462,1.1850837608629807,-2.2109317449165347,lowrisk
2021-12-10,-0.7908947840967301,1.1856762678779236,1.098982179523513,-2.047576371484254,lowrisk
2021-12-13,-0.17605060017802335,1.1647392858385943,1.1519379555279083,-2.1480461936410378,lowrisk
2021-12-14,-0.4692912101607295,1.1242654713257545,1.0610859152355805,-1.9756780589545866,lowrisk
2021-12-15,0.063205533267134,1.0933048368400888,1.0726352356350486,-1.9975898928302713,lowrisk
2021-12-16,0.5092377513405777,1.0549419359885397,1.0026350871399827,-1.8647828035778349,lowrisk
2021-12-17,0.32134964508260466,1.0260095833450056,0.9880958874435319,-1.8371984507834742,lowrisk
2021-12-20,-1.9207748202213653,0.9939201923875413,0.9443792166129691,-1.7542574295194524,highrisk
2021-12-21,0.6570637060279951,1.0978313651084832,1.1689641812413822,-2.1803490319431718,lowrisk
2021-12-22,0.5366953123974487,1.0716044723428793,1.0619548751517904,-1.9773266845593882,lowrisk
2021-12-23,0.5237821571848594,1.0425525528257873,1.0785687470870682,-2.0088471887350683,lowrisk
2021-12-24,0.5959863648628849,1.0148608939792976,1.0042183968352996,-1.8677867222343076,lowrisk
2021-12-27,-0.48052084998639777,0.9915717184052576,1.0001681657550696,-1.8601024613844466,lowrisk
2021-12-28,0.6501501181070712,0.9694415582763026,0.9698515243881255,-1.802584513459841,lowrisk
2021-12-29,-1.1254214445732855,0.9515186572125717,0.9405777225084646,-1.747045082436144,lowrisk
2021-12-30,-0.6397712501127784,0.9739608826789796,1.0125986906029876,-1.8836861516825956,lowrisk
2022-01-04,0.306486254347007,0.9603825035830156,0.9792357385262394,-1.820388620899589,lowrisk
2022-01-05,-1.2751618320861298,0.9318185711433219,0.9573678450727596,-1.7788999763741598,highrisk
2022-01-06,-1.0739118526127052,0.9704983939357387,1.036290354338567,-1.9286349263340037,lowrisk
2022-01-07,1.191671182912311,0.9865701739445745,1.0572179062172433,-1.9683395171090112,lowrisk
2022-01-10,-0.8556438267968699,1.0019751994105117,1.0141973363362582,-1.8867191664853635,lowrisk
2022-01-11,0.3734790945781304,0.9989392275023333,1.0740244612731755,-2.000225587429226,lowrisk
2022-01-12,1.452242106027286,0.9695592719539596,0.9890966803234603,-1.8390971951745267,lowrisk
2022-01-13,-0.4215032151168624,1.0106403396653314,0.9900697776430316,-1.8409433944376714,lowrisk
2022-01-14,-1.4222772153221095,0.9850763097397617,1.009192898145682,-1.8772245456349377,highrisk
2022-01-17,-0.9439207605745825,1.031944933836028,1.0823482867675558,-2.016017883004596,lowrisk
2022-01-18,-0.7321984977983697,1.0323290393569498,1.0915670609243011,-2.0335081110763156,lowrisk
2022-01-19,-0.7376072814084845,1.0193818565765802,1.080797688448471,-2.0130760256830804,lowrisk
2022-01-20,0.5747506398696678,1.0077205599844554,1.0740879201220717,-2.0003459841025246,lowrisk
2022-01-21,-1.139522970551083,0.984069494842309,1.0271920074234635,-1.9113731776551568,lowrisk
2022-01-24,-1.2791522704842184,1.0042642289853618,1.0926975417467089,-2.0356529046332925,highrisk
2022-01-25,-2.4289307915698233,1.0347486547991849,1.129409396642153,-2.1053041081598884,highrisk
2022-01-26,-0.43141243137591256,1.2019181299386639,1.4111459327313416,-2.639825964162901,lowrisk
2022-01-27,-3.4539175504818713,1.1651145530036429,1.292255285482495,-2.4142618598014587,highrisk
2022-01-28,2.660942903584202,1.466423477735567,1.8187549545121133,-3.413158148444667,lowrisk
2022-02-03,1.0061495789077355,1.573789292092041,1.5945398993251794,-2.987768353049447,lowrisk
2022-02-04,1.3023208538381177,1.5325485448137437,1.7612853922354523,-3.304124589935674,lowrisk
2022-02-07,-0.9379392635008461,1.509603912609285,1.528736621419097,-2.8629237350042156,lowrisk
2022-02-08,0.15418437519596925,1.4742190037029081,1.648781391058512,-3.090677486653953,lowrisk
2022-02-09,1.412336282671779,1.4165580911319176,1.4599664489906876,-2.7324502056766464,lowrisk
2022-02-10,0.7889623543104516,1.4097237448717295,1.4837683581792471,-2.7776081424231123,lowrisk
2022-02-11,-0.7998156614442345,1.3693900115126056,1.3999016136699254,-2.6184927910585953,lowrisk
2022-02-14,-1.539136821263648,1.3365308446601873,1.4025160234908223,-2.6234529542281173,highrisk
2022-02-15,-0.7050023802705396,1.3549373541985288,1.436522190045797,-2.687970817316909,lowrisk
2022-02-16,1.888117679853956,1.3188319345257988,1.39297822933708,-2.605357468623016,lowrisk
2022-02-17,0.6107096607621842,1.3613034138138824,1.3338321608666508,-2.493143175322814,lowrisk
2022-02-18,-0.27096616852252725,1.3175891692684691,1.3615982590050761,-2.545822130338484,lowrisk
2022-02-21,-0.07056600079452299,1.2705176311442699,1.2563409611200298,-2.346123763188949,lowrisk
2022-02-22,-1.306386072922939,1.22331127803148,1.2435760536385803,-2.3219056687472284,highrisk
2022-02-23,0.2555101768375063,1.233507074130943,1.2652749379536623,-2.3630736623567636,lowrisk
2022-02-24,-2.613145229294585,1.189003717326195,1.2092841151744034,-2.256845627730715,highrisk
2022-02-25,0.9530805575443816,1.3514443606683628,1.5190346126607275,-2.8445166948649865,lowrisk
2022-02-28,0.8611420354279911,1.3220109886231417,1.3719251677823012,-2.5654147558566334,lowrisk
2022-03-02,-0.2631140511202982,1.290157513050685,1.3938017690966145,-2.606919921284886,lowrisk
2022-03-03,1.7783747108785393,1.2444011549829719,1.2975504399390285,-2.4243080392115477,lowrisk
2022-03-04,-1.4737817674677154,1.284791331828309,1.2735602395627779,-2.378792868871914,highrisk
2022-03-07,-2.423446240429239,1.3027954020019274,1.3936686911028815,-2.6066674403777568,highrisk
2022-03-08,-1.0392866647377408,1.4194198234901259,1.557948063423534,-2.9183448543715427,lowrisk
2022-03-10,2.440077719626296,1.3954921471305417,1.519071695734346,-2.844587050359563,lowrisk
2022-03-11,-0.7570305259901122,1.4871701805526054,1.4570003363454713,-2.7268227778029215,lowrisk
2022-03-14,-0.19720882655864796,1.4451204170215535,1.5469097421437834,-2.8974025085206585,lowrisk
2022-03-15,-1.0146866302021686,1.3902735608326695,1.3848034444660964,-2.5898479388959936,lowrisk
2022-03-16,1.4311811184275913,1.3670337216907475,1.4504017804109326,-2.714303732832649,lowrisk
