KODEX 200,TOPIX,Gold Spot,JPY/KRW,NASDAQ,KOSDAQ,KOSPI 200 Close,KOSPI 200 Open,KOSPI 200_MA5,KOSPI 200_RSI14,KOSPI 200_BB_UPPER15,Actual_Return(%),Signal2_Sell
19975.0,937.0,927.2000122070312,13.088000297546388,1967.760009765625,501.5700073242188,198.2400054931641,198.19000244140625,196.8720031738281,74.83467319471887,203.5908346404449,-0.141142665030648,0
20095.0,943.0,934.9000244140624,12.864999771118164,1984.300048828125,502.8999938964844,199.8800048828125,198.3999938964844,197.9680053710937,76.68989687827657,205.17923229792697,0.8238765314226331,0
20420.0,956.0,953.7000122070312,12.920000076293944,1978.5,504.3500061035156,202.9600067138672,200.8999938964844,199.53400573730468,98.8963395160376,207.19695859643005,1.5291737466057758,0
20455.0,966.0,956.5999755859376,12.753000259399414,2008.6099853515625,510.55999755859375,203.8099975585937,203.58999633789065,200.6820037841797,98.87731053774094,207.8730047863112,0.4179226948672001,0
20490.0,969.0,967.5,12.777000427246094,2011.31005859375,508.7200012207031,204.1000061035156,205.27999877929688,201.79800415039065,98.62745758021173,207.94844194552445,0.1421924400880324,0
20405.0,956.0,964.2000122070312,12.899999618530272,1993.050048828125,508.989990234375,203.19000244140625,204.72000122070312,202.78800354003903,93.8501185217199,208.1013707269917,-0.4468585810025901,0
20480.0,966.0,960.7000122070312,12.809000015258787,1973.1600341796875,509.260009765625,203.7400054931641,202.58999633789065,203.56000366210927,93.72361803787857,208.1554466155424,0.2703184213249954,0
20585.0,965.0,957.2999877929688,12.550999641418455,2000.25,512.7000122070312,204.9499969482422,203.4100036621093,203.9580017089844,92.10873808413226,208.010951344792,0.592133393653354,0
20580.0,978.0,945.0,12.65999984741211,1992.239990234375,516.7000122070312,204.7700042724609,206.1600036621093,204.1500030517578,90.1368237769078,208.4111419481672,-0.0878613134940778,0
20600.0,982.0,945.7999877929688,12.9399995803833,1969.72998046875,519.52001953125,204.9600067138672,204.2100067138672,204.3220031738281,89.78378267667112,208.74712659781625,0.0927451980236439,0
20385.0,970.0,950.7000122070312,12.906999588012695,1998.719970703125,522.6199951171875,202.6699981689453,203.8699951171875,204.218002319336,76.52340641690833,208.50925239031773,-1.123583940882566,0
20500.0,977.0,954.7000122070312,12.958000183105469,2009.3499755859373,531.7100219726562,202.4600067138672,204.5200042724609,203.96200256347657,74.31985962311701,207.9665339938945,-0.1036662164505964,0
20740.0,980.0,947.0,13.065999984741213,1985.52001953125,531.1199951171875,206.4600067138672,204.9199981689453,204.2640045166016,76.00745439151656,207.9249070636513,1.9564352224361328,0
20155.0,957.0,934.2999877929688,13.303000450134276,1930.8399658203125,517.8300170898438,200.5200042724609,205.97000122070312,203.41400451660155,54.62534794563862,207.6261917060265,-2.91927078542076,0
20225.0,958.0,937.7000122070312,13.107000350952148,1955.9200439453125,511.5299987792969,201.3300018310547,198.8800048828125,202.68800354003903,56.97516295564541,207.3070232747456,0.4031348230841519,0
20200.0,954.0,943.2999877929688,13.291999816894531,1969.239990234375,510.2000122070313,201.0800018310547,201.77999877929688,202.37000427246093,52.89016682506116,206.81799288893168,-0.1242514002575648,0
20620.0,967.0,940.2999877929688,13.184000015258787,1989.219970703125,516.77001953125,205.22000122070312,203.0200042724609,202.92200317382813,55.17872440113426,206.84837786060007,2.037973245185402,0
20750.0,954.0,953.2000122070312,13.138999938964844,2020.9000244140625,512.1400146484375,206.259994506836,206.0500030517578,202.8820007324219,55.56564643276332,207.3424715935393,0.5054901873362192,0
21170.0,975.0,942.2999877929688,12.998000144958496,2017.97998046875,511.3599853515625,210.6000061035156,209.42999267578125,204.8980010986328,62.47122142929076,209.25046610147672,2.082314642573907,0
21030.0,975.0,944.5,13.333999633789062,2024.22998046875,510.6900024414063,209.1199951171875,209.2700042724609,206.45599975585927,61.13404353825065,210.19297607581112,-0.7052402154851589,0
21160.0,986.0,944.2999877929688,13.258999824523926,2024.4300537109373,516.9600219726562,210.6199951171875,209.7899932861328,208.363998413086,62.472786742669165,211.44516548764472,0.7147312242829256,0
20960.0,973.0,945.5,13.218999862670898,2027.72998046875,513.5999755859375,208.6199951171875,209.7400054931641,209.0439971923828,56.4680945130232,211.98976489082133,-0.9541146926877442,0
21065.0,977.0,957.0,13.04699993133545,2028.77001953125,520.1900024414062,209.7400054931641,210.4499969482422,209.73999938964843,58.47832900020936,212.6829606505024,0.5354302754078719,0
20840.0,974.0,951.7000122070312,13.447999954223633,2009.06005859375,514.7000122070312,207.44000244140625,209.42999267578125,209.10799865722657,53.94652046992365,212.9027236321629,-1.1026541596983872,0
21315.0,974.0,954.7000122070312,13.461000442504885,1968.8900146484373,516.27001953125,211.88999938964844,207.5399932861328,209.6619995117188,63.728404598536805,214.00222058071745,2.1225116208803976,0
21195.0,957.0,976.5999755859376,13.491999626159668,1967.0699462890625,517.72998046875,210.509994506836,208.5500030517578,209.63999938964844,61.58270607690074,214.54224503530511,-0.6534137370673923,0
21175.0,950.0,995.7999877929688,13.446999549865724,1983.199951171875,516.9500122070312,210.6000061035156,210.6000061035156,210.03600158691407,56.71205210146978,214.9234003248445,0.0427496843675057,0
21120.0,942.0,994.9000244140624,13.277000427246094,2018.780029296875,518.8200073242188,209.8099975585937,211.9100036621093,210.05,68.08091835286169,215.2331765317524,-0.3758281049093128,0
21250.0,953.0,997.9000244140624,13.222000122070312,2037.77001953125,526.8499755859375,211.3999938964844,210.759994506836,210.8419982910156,69.02148505165908,215.1188181503064,0.7549696931919089,0
21140.0,947.0,995.2999877929688,13.27299976348877,2060.389892578125,520.2000122070312,210.08999633789065,211.6999969482422,210.48199768066405,66.36393012117783,214.55817526778853,-0.6216051659865556,0
21600.0,964.0,995.4000244140624,13.30500030517578,2084.02001953125,525.010009765625,214.9199981689453,211.08999633789065,211.363998413086,67.1863586004113,214.468083045046,2.2729864436526643,0
21715.0,958.0,1004.9000244140624,13.472000122070312,2080.89990234375,528.260009765625,215.8099975585937,214.7700042724609,212.4059967041016,67.01101707491684,215.4091776008372,0.4132522299697154,0
21490.0,941.0,999.9000244140624,13.423999786376951,2091.780029296875,526.8800048828125,213.4199981689453,215.8699951171875,213.12799682617188,55.398138687687855,215.49904717713136,-1.1136333031778891,0
21735.0,941.0,1005.0,13.125,2102.639892578125,531.5800170898438,216.13999938964844,214.8999938964844,214.07599792480468,62.82894058058068,216.5853566926961,1.2664296442312797,0
22220.0,938.0,1018.9000244140624,13.232999801635742,2133.14990234375,531.5599975585938,220.52999877929688,217.0,216.16399841308595,66.38015481728316,219.0107901961396,2.0107391467642337,0
22350.0,948.0,1012.2999877929688,12.982999801635742,2126.75,528.1300048828125,222.3099975585937,222.72999572753903,217.6419982910156,72.79385462143202,221.4993993843942,0.8039058713119283,0
22380.0,947.0,1009.2000122070312,13.003999710083008,2132.860107421875,531.530029296875,222.33999633789065,222.1999969482422,218.947998046875,71.76914847678471,223.3382795203437,0.0134932102796475,0
22315.0,947.0,1003.7000122070312,13.095999717712402,2138.0400390625,533.0999755859375,221.8500061035156,222.3500061035156,220.63399963378907,76.5573185931095,224.7073419035861,-0.2206219997885482,0
22620.0,947.0,1014.2000122070312,13.26200008392334,2146.300048828125,536.969970703125,225.2700042724609,222.72000122070312,222.4600006103516,75.63218726797582,226.46329676300348,1.5298196409037328,0
22600.0,947.0,1013.0,13.098999977111816,2131.419921875,528.97998046875,224.69000244140625,225.88999938964844,223.29200134277343,78.02372771568716,228.00416071114705,-0.2578016462053965,0
22385.0,957.0,997.5,13.147000312805176,2107.610107421875,518.77001953125,222.3500061035156,223.8999938964844,223.3000030517578,71.32487333260958,228.61013701509188,-1.04689408770626,0
22300.0,938.0,990.2000122070312,12.88700008392334,2090.919921875,516.52001953125,221.82000732421875,221.2400054931641,223.19600524902344,72.00443282437116,228.8895123859576,-0.2386469211398156,0
22110.0,918.0,992.5,13.083000183105469,2130.739990234375,511.6099853515625,219.6600036621093,219.88999938964844,222.75800476074207,64.8241459236117,228.50255808744905,-0.978536216342662,0
22305.0,918.0,993.0999755859376,12.887999534606934,2124.0400390625,512.2000122070312,221.58999633789065,222.38999938964844,222.02200317382807,70.18962058737802,228.33594070114896,0.8747897942686923,0
22160.0,921.0,1008.0,13.05500030517578,2122.419921875,505.9400024414063,219.75,221.509994506836,221.03400268554688,59.47431654146542,227.27436580287457,-0.8338274409317047,0
21755.0,910.0,999.5,12.95199966430664,2057.47998046875,502.5499877929688,215.94000244140625,220.8099975585937,219.752001953125,50.228801488391326,227.1442270902349,-1.7489933940344906,0
21195.0,880.0,1016.7000122070312,12.986000061035156,2068.14990234375,497.8299865722656,210.3800048828125,212.69000244140625,217.46400146484376,45.18683336353207,228.1981680850949,-2.60851601043238,1
